post_id,channel,post_date,post_url,content,detected_language,likes,links,views,forwards,forwarded_from,cryptocurrency_addresses,reply_to,id,screenname,name,channel_url,category,public,chat,source,platform_id,notes,country,platform
35922522,9290,05/12/22 06:28,https://t.me/s/flushoutthetruth/70300,"COMING TO A CITY NEAR YOU!

Oxfordshire County Council Pass Climate Lockdown ‘trial’ to Begin in 2024

Oxfordshire County Council yesterday approved plans to lock residents into one of six zones to ‘save the planet’ from global warming. The latest stage in the ’15 minute city’ agenda is to place electronic gates on key roads in and out of the city, confining residents to their own neighbourhoods.

Under the new scheme if residents want to leave their zone they will need permission from the Council who gets to decide who is worthy of freedom and who isn’t. Under the new scheme residents will be allowed to leave their zone a maximum of 100 days per year, but in order to even gain this every resident will have to register their car details with the council who will then track their movements via smart cameras round the city.

Communism will make the weather better.

https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/

@FionaRoseDiamond",en,,[u'https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/'],16,0,4988,[],,9290,flushoutthetruth,Flush Out The Truth,https://t.me/s/flushoutthetruth,,true,false,snowball_complete,1367422246,,,Telegram
35927298,5474,05/12/22 09:36,https://t.me/s/robinmg/25062,"Oxfordshire County Council Pass Climate Lockdown 'trial' to Begin in 2024

Residents will be confined to their local neighbourhood and have to ask permission to leave it all to 'save the planet'.

""Oxfordshire County Council yesterday approved plans to lock residents into one of six zones to 'save the planet' from global warming. The latest stage in the '15 minute city' agenda is to place electronic gates on key roads in and out of the city, confining residents to their own neighbourhoods. 

Under the new scheme if residents want to leave their zone they will need permission from the Council who gets to decide who is worthy of freedom and who isn't. Under the new scheme residents will be allowed to leave their zone a maximum of 100 days per year, but in order to even gain this every resident will have to register their car details with the council who will then track their movements via smart cameras round the city.""

https://www.visionnews.online/post/oxfordshire-county-council-pass-climate-lockdown-trial-to-begin-in-2024",en,,[u'https://www.visionnews.online/post/oxfordshire-county-council-pass-climate-lockdown-trial-to-begin-in-2024'],7240,375,,[],,5474,robinmg,Robin Monotti + Dr Mike Yeadon + Cory Morningstar,https://t.me/s/robinmg,,true,false,snowball_complete,1202315764,,,Telegram
35929105,2013,05/12/22 10:49,https://t.me/s/Freedom_Warriors/33628,"Under the new scheme residents will be allowed to leave their zone a maximum of 100 days per year, but in order to even gain this every resident will have to register their car details with the council who will then track their movements via smart cameras round the city.

The 15 Minute City is a [UN](https://unfccc.int/blog/the-15-minute-city) and [WEF plan](https://www.weforum.org/agenda/2022/03/15-minute-city-stickiness/) . You will be tracked and trapped in your suburb and happy about it.[—IClimat](https://iowaclimate.org/2022/12/03/oxford-2024-climate-lockdowns-start-you-will-be-tracked-and-trapped-in-your-suburb-and-happy-about-it/)e",en,,"[u'https://www.weforum.org/agenda/2022/03/15-minute-city-stickiness/', u'https://unfccc.int/blog/the-15-minute-city', u'https://iowaclimate.org/2022/12/03/oxford-2024-climate-lockdowns-start-you-will-be-tracked-and-trapped-in-your-suburb-and-happy-about-it/']",486,15,1581,[],,2013,Freedom_Warriors,Freedom Warriors,https://t.me/s/Freedom_Warriors,,true,false,snowball_complete,1155042186,,,Telegram
35929924,13549,05/12/22 11:18,https://t.me/s/vijfvoortwaalf/13357,"Oxfordshire County Council geeft klimaatlockdown door als 'proef' die in 2024 moet beginnen.

Bewoners zullen worden beperkt tot hun lokale wijk en moeten toestemming vragen om alles te verlaten om 'de planeet te redden'.

""Oxfordshire County Council heeft gisteren plannen goedgekeurd om bewoners op te sluiten in een van de zes zones om 'de planeet te redden' van de opwarming van de aarde. De laatste stap in de '15 minuten stad' agenda is het plaatsen van elektronische hekken op belangrijke wegen in en uit de stad, waardoor bewoners beperkt worden tot hun eigen buurt. 

Volgens de nieuwe regeling hebben bewoners die hun zone willen verlaten, toestemming nodig van de Raad, die beslist wie de vrijheid waard is en wie niet. Volgens de nieuwe regeling mogen de bewoners hun zone maximaal 100 dagen per jaar verlaten, maar om dat te krijgen moet elke bewoner zijn autogegevens registreren bij de gemeente, die vervolgens zijn bewegingen volgt via slimme camera's in de stad.""

https://www.visionnews.online/post/oxfordshire-county-council-pass-climate-lockdown-trial-to-begin-in-2024",nl,,[u'https://www.visionnews.online/post/oxfordshire-county-council-pass-climate-lockdown-trial-to-begin-in-2024'],170,6,,[],,13549,vijfvoortwaalf,5 voor 12 ! 👀,https://t.me/s/vijfvoortwaalf,,true,false,snowball_complete,1584712381,,,Telegram
36010020,672,06/12/22 09:39,https://t.me/AzazelNews/335366,"https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/

You have got to be kidding me???

Oxfordshire County Council yesterday approved plans to lock residents into one of six zones to ‘save the planet’ from global warming. The latest stage in the ’15 minute city’ agenda is to place electronic gates on key roads in and out of the city, confining residents to their own neighbourhoods.

We are now going into the phase of CLIMATE LOCKDOWNS.

Get rid of these people, get rid of them now!!!",en,,[u'https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/'],291,4,,[],,672,AzazelNews,Azazel News,https://t.me/AzazelNews,qanon_content,true,false,researcher,1417164314,,[u'US'],Telegram
36010281,3594,06/12/22 09:46,https://t.me/s/lutzbachmann/22205,"https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/

You have got to be kidding me???

Oxfordshire County Council yesterday approved plans to lock residents into one of six zones to ‘save the planet’ from global warming. The latest stage in the ’15 minute city’ agenda is to place electronic gates on key roads in and out of the city, confining residents to their own neighbourhoods.

We are now going into the phase of CLIMATE LOCKDOWNS.

Get rid of these people, get rid of them now!!!",en,,[u'https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/'],1506,4,645,[],,3594,lutzbachmann,LUTZiges Lutz Bachmann,https://t.me/s/lutzbachmann,,true,false,snowball_complete,1286964820,,,Telegram
36090411,5781,08/12/22 12:31,https://t.me/s/thewholetruthnews/10671,"Climate Lockdowns being trialed in UK
“Oxfordshire County Council Pass Climate Lockdown ‘trial’ to Begin in 2024
Oxfordshire County Council yesterday approved plans to lock residents into one of six zones to ‘save the planet’ from global warming. The latest stage in the ’15 minute city’ agenda is to place electronic gates on key roads in and out of the city, confining residents to their own neighbourhoods.
Under the new scheme if residents want to leave their zone they will need permission from the Council who gets to decide who is worthy of freedom and who isn’t. Under the new scheme residents will be allowed to leave their zone a maximum of 100 days per year, but in order to even gain this every resident will have to register their car details with the council who will then track their movements via smart cameras round the city.
Every resident will be required to register their car with the County Council who will then monitor how many times they leave their district via number plate recognition cameras. And don’t think you can beat the system if you’re a two car household. Those two cars will be counted as one meaning you will have to divide up the journeys between yourselves. 2 cars 50 journeys each; 3 cars 33 journeys each and so on.”",en,,[],131,4,,[],,5781,thewholetruthnews,The Whole Truth,https://t.me/s/thewholetruthnews,,true,false,snowball_complete,1278803402,,,Telegram
36010677,4063,06/12/22 10:01,https://t.me/s/jouwatch/41040,"Oxford – Der Stadtrat der weltberühmten Universitätsstadt in Großbritannien hat vergangene Woche beschlossen, die Bürger der Stadt zeitweilig einzusperren, um das Weltklima zu retten. Ab 2024 soll die Stadt in sechs Zonen aufgeteilt sein, jede Zone eine „15-Minute-City“ nach Plänen von Klaus Schwabs WEF. Die „15 Minuten Stadt“ beschreibt ein Konzept, das auf den Seiten…

https://journalistenwatch.com/2022/12/06/keine-ueberraschung-die-klima-lockdowns-kommen/",de,,[u'https://journalistenwatch.com/2022/12/06/keine-ueberraschung-die-klima-lockdowns-kommen/'],1177,37,,[],,4063,jouwatch,Jouwatch,https://t.me/s/jouwatch,,true,false,snowball_complete,1287658470,,,Telegram
36010925,2233,06/12/22 10:09,https://t.me/s/truthpills/21960,"https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/

You have got to be kidding me???

Oxfordshire County Council yesterday approved plans to lock residents into one of six zones to ‘save the planet’ from global warming. The latest stage in the ’15 minute city’ agenda is to place electronic gates on key roads in and out of the city, confining residents to their own neighbourhoods.

We are now going into the phase of CLIMATE LOCKDOWNS.

Get rid of these people, get rid of them now!!!",en,,[u'https://wattsupwiththat.com/2022/12/04/oxfordshire-council-to-trial-a-climate-lockdown-starting-2024/'],1493,39,645,[],,2233,truthpills,💊 TRUTH PILLS 💊,https://t.me/s/truthpills,,true,false,snowball_complete,1431407800,,,Telegram
36016150,371,06/12/22 13:01,https://t.me/vvincvvv/22712,"I residenti saranno confinati nel loro quartiere e dovranno chiedere il permesso di lasciare tutto per ""salvare il pianeta"".

Il consiglio della contea di Oxfordshire ha approvato ieri i piani per bloccare i residenti in una delle sei zone per ""salvare il pianeta"" dal riscaldamento globale. L'ultima fase dell'agenda della ""città dei 15 minuti"" è quella di posizionare varchi elettronici sulle strade principali dentro e fuori la città, confinando i residenti nei propri quartieri.  

In base al nuovo schema, se i residenti vogliono lasciare la loro zona avranno bisogno del permesso del Consiglio che deciderà chi è degno di libertà e chi no. In base al nuovo schema, i residenti potranno lasciare la propria zona per un massimo di 100 giorni all'anno, ma per ottenere anche questo ogni residente dovrà registrare i dettagli della propria auto presso il comune che seguirà quindi i loro movimenti tramite telecamere intelligenti intorno al città.  

https://www.visionnews.online/post/oxfordshire-county-council-pass-climate-lockdown-trial-to-begin-in-2024

https://iowaclimate.org/2022/12/03/oxford-2024-climate-lockdowns-start-you-will-be-tracked-and-trapped-in-your-suburb-and-happy-about-it/",it,,"[u'https://www.visionnews.online/post/oxfordshire-county-council-pass-climate-lockdown-trial-to-begin-in-2024', u'https://iowaclimate.org/2022/12/03/oxford-2024-climate-lockdowns-start-you-will-be-tracked-and-trapped-in-your-suburb-and-happy-about-it/']",564,19,,[],,371,vvincvvv,Vivi (V_V) 2°ch - INFO IMPORTANTI,https://t.me/vvincvvv,corona/anti-vax,true,false,researcher,1285311726,same as above but here they share news and info,[u'IT'],Telegram
36092853,640,08/12/22 13:55,https://t.me/garethicke/4554,"""Fifteen minute cities are a lockdown in themselves. It's just a slightly bigger cage than your average living room"".

Watch the full show at Ickonic.com tomorrow at 7pm UK. 

Start your free seven day trial now.",en,,[u'Ickonic.com'],385,2,,[],,640,garethicke,Gareth Icke,https://t.me/garethicke,conspiracy,true,false,researcher,1510341333,Gareth Ickes Telegram channel,[u'GB'],Telegram
36019624,2133,06/12/22 14:58,https://t.me/s/In_Telegram_Veritas/2155,"Nella contea di Oxfordshire nel 2024 proveranno una specie di lockdown per salvare il pianeta

""Il consiglio della contea di Oxfordshire ha approvato ieri i piani per bloccare i residenti in una delle sei zone per ""salvare il pianeta"" dal riscaldamento globale. L'ultima fase dell'agenda della ""città dei 15 minuti"" è quella di posizionare varchi elettronici sulle strade principali dentro e fuori la città, confinando i residenti nei propri quartieri.""

""In base al nuovo schema, se i residenti vogliono lasciare la loro zona avranno bisogno del permesso del Consiglio che deciderà chi è degno di libertà e chi no. In base al nuovo schema, i residenti potranno lasciare la propria zona per un massimo di 100 giorni all'anno, ma per ottenere anche questo ogni residente dovrà registrare i dettagli della propria auto presso il comune che seguirà quindi i loro movimenti tramite telecamere intelligenti intorno al città.""

Il pianeta, deve essere salvato. Ma da loro.

[dailysceptic.org](https://dailysceptic.org/2022/12/05/oxford-county-councillors-to-introduce-trial-climate-lockdown-in-2024/)

🔗 I[n_Telegram_Veritas](https://t.me/In_Telegram_Veritas)",it,,"[u'https://dailysceptic.org/2022/12/05/oxford-county-councillors-to-introduce-trial-climate-lockdown-in-2024/', u'dailysceptic.org', u'https://t.me/In_Telegram_Veritas']",1602,77,,[],,2133,In_Telegram_Veritas,In Telegram Veritas,https://t.me/s/In_Telegram_Veritas,,true,false,snowball_complete,1353898111,,,Telegram
