"","detected_language","forwarded_from","insect","ulez","climate_lockdown","fifteen_minutes","name","platform_id","category","platform","url","screenname","country","influencer","public","chat","notes","source","id1","raw_channel_info_id","channel","platform_id2","scraper","platform3","transformer","screenname4","name5","description","description_url","description_location","followers","following","verified","date_created","date_archived","date_transformed"
"42","de",769,NA,3,1,1,"Gatzka Anett",1592365560,"qanon_content","Telegram","https://t.me/AnettGatzka","AnettGatzka","[u'DE']","","true","false","","researcher",198106,198166,769,1592365560,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","AnettGatzka","Gatzka Anett","",NA,NA,539,-1,"false","27/06/21 17:21","11/11/22 22:45","12/11/22 08:00"
"43","de",770,5,14,NA,NA,"BOOOM Aktuell - Austausch über alle",1571074848,"qanon_content","Telegram","https://t.me/booomaktuell","booomaktuell","[u'DE']","","true","false","","researcher",291426,291477,770,1571074848,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","booomaktuell","💥Booom Aktuell💥Austausch über das aktuelle Weltgeschehen...🌍","Austausch über aktuelle Nachrichten, (NICHT NUR WAS ALLE KANÄLE POSTEN...!!!) Hilfe und Beistand, für Menschen die sich mit der Thematik der Welt noch nicht oder geringfügig beschäftigt haben. ❤️🌍",NA,NA,47644,-1,"false","17/07/21 14:06","31/12/22 21:25","01/01/23 08:00"
"44","de",771,7,22,NA,11,"Veikko aka Son Go Q",1488996730,"qanon_content","Telegram","https://t.me/s/BitchBotBoiiLive","BitchBotBoiiLive","[u'DE']","","true","false","","researcher",222806,222866,771,1488996730,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","BitchBotBoiiLive","Veikko aka Son Go Q","Endgame Mapping 
Prove by Prove - Google alles selbst 
Füg es zusammen - 5D Alchemie - Real time Global  By V 
Qualitäts Siegel - World Brain Agent V
Institut für Analyse Machtstrukturen & Gründer",NA,NA,64683,-1,"false","06/10/19 16:49","24/11/22 21:25","25/11/22 08:00"
"45","de",773,1,1,NA,NA,"Weg mit dem System",1357894557,"conspiracy","Telegram","https://t.me/s/wegmitdemSystem","wegmitdemSystem","[u'DE']","","true","false","","researcher",56925,56930,773,1357894557,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.3","wegmitdemSystem","🇺🇸🇦🇹🇷🇺🇩🇪weg mit dem System🇩🇪🇷🇺🇦🇹🇺🇸","Aufklärung zu Kriegen, Satanisten, Pädophilie, Kinderhandel, Klimawandel, Impfchaos, täglichen MSM News aller Welt und der BRiD, Russland mit Putin und USA mit Trump u.a.

Der Kanal besteht aus Eigenrecherche und Weiterleitungen aus mehreren Kanälen.",NA,NA,1457,-1,"false","20/03/21 19:11","23/07/22 01:38","23/07/22 02:15"
"46","de",778,1,NA,NA,NA,"Xavier Naidoo - Nichts Neues unter der Sonne",1284455740,"conspiracy","Telegram","https://t.me/s/Xavier_Naidoo","Xavier_Naidoo","[u'DE']","Xavier Naidoo","true","false","#farright, cateogrized as conspiracy since he shares various things but he also believed in QAnon and spread QAnon content","researcher",46743,46748,778,1284455740,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.3","Xavier_Naidoo","Nichts Neues unter der Sonne - Wir mit Herz für Xavier Naidoo 🌈","(Fankanal) gem.§7Abs 1 TMG sind wir für eigne Inhalte verantwortlich. Wir sind jedoch nicht verpflichtet uns übermittelte oder gespeicherte fremde Infos zu überwachen etc. die auf rechtswidrige Inhalte hinweisen. Auch machen wir uns diese nicht zu eigen.",NA,NA,85342,-1,"false","09/03/20 18:48","06/07/22 01:37","06/07/22 02:15"
"47","de",779,6,10,26,3,"Oliver Janich öffentlich",1218998207,"conspiracy","Telegram","https://t.me/s/oliverjanich","oliverjanich","[u'DE']","Oliver Janich","true","false","cateogrized as conspiracy since he shares various things but he also believed in QAnon and spread QAnon content","researcher",395913,395953,779,1218998207,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","oliverjanich","Oliver Janich & Team","Nur namentlich mit Oliver Janich gekennzeichnete eigene Beiträge geben Olivers Meinung wieder. Geteilte Beiträge geben ausschließlich die Meinung der Verfasser wieder.",NA,NA,120397,-1,"false","22/08/18 13:55","06/06/23 21:19","07/06/23 08:00"
"48","de",786,NA,NA,3,NA,"Die helfende Hand",1480652005,"qanon_content","Telegram","https://t.me/s/DieHelfendeHand/","GanzSicherNichtQ","[u'DE']","","true","false","Oldschool Anon","researcher",25486,31760,786,1480652005,"TelegramTelethonScraper 0.0.2","Telegram","TelegramTelethonTransformer 0.0.2","DieHelfendeHand","Die helfende Hand🤝💡","Gezielte Information, relevantes Wissen, Musik und manchmal etwas für das Herz.

Oldschool Anon.

Partygruppe:
@HelfendeHaendeQ17",NA,NA,1953,-1,"false","04/06/21 04:56","08/06/22 01:31","08/06/22 08:15"
"49","de",792,2,3,NA,NA,"KJU17",1310495390,"qanon_content","Telegram","https://t.me/kjunews","kjunews","[u'DE']","","true","false","","researcher",2554,3170,792,1310495390,"TelegramTelethonScraper 0.0.2","Telegram","TelegramTelethonTransformer 0.0.2","kjunews","KJU17","+++++++ KJUNews +++++++

Aktuelle Nachrichten aus
aller Welt. 
Herzlich Willkommen !!!

It's KJU to know. 
Nachrichten mit Perspektive.
++++++++++++++++++++++++++",NA,NA,1110,-1,"false","15/10/20 02:57","19/04/22 01:33","08/06/22 08:14"
"50","de",794,2,7,3,13,"Der Impulsgeber",1489771990,"conspiracy","Telegram","https://t.me/s/der_impulsgeber","der_impulsgeber","[u'DE']","","true","false","","researcher",399172,399212,794,1489771990,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","der_impulsgeber","DER IMPULSGEBER💡","Hier bekommst du jede Menge unterschiedliche Impulse zum Selberdenken, erkennen und Bewusstsein erweitern. Glaube nichts und prüfe selbst. Die Richtigkeit aller Infos hier, kann nicht garantiert werden und spiegelt nicht autom. die Meinung der Betreiber",NA,NA,35331,-1,"false","23/10/20 21:46","07/06/23 21:25","08/06/23 08:01"
"51","de",795,1,NA,NA,NA,"StandPunkt",1187196652,"conspiracy","Telegram","https://t.me/standpunkt","standpunkt","[u'CH']","Renzo Destra","true","false","","researcher",194201,194261,795,1187196652,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","standpunkt","StandPunkt","StandPunkt ist ein News-Kanal, bei dem wichtiges an erster Stelle steht.

Hast Du ebenfalls Neuigkeiten, teile dies auf StandPunkt-Gequak https://t.me/standpunktgequake",NA,NA,2267,-1,"false","09/09/20 10:16","09/11/22 21:25","10/11/22 08:00"
"52","de",807,5,NA,NA,NA,"Nachdenken und hinterfragen",1784954340,"qanon_content","Telegram","https://t.me/BubaBobane","BubaBobane","[u'DE']","","true","false","","researcher",103937,103942,807,1784954340,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","BubaBobane","Nachdenken und hinterfragen 🐸","„Der größte Feind des Wissens ist nicht Unwissen; es ist die Illusion von Wissen.“

– Stephen Hawking",NA,NA,643,-1,"false","18/11/21 23:21","21/09/22 21:23","22/09/22 08:00"
"53","de",816,NA,2,NA,NA,"SPREADTHEMESSAGE Research",1171454329,"conspiracy","Telegram","https://t.me/research_by_SpreadTheMessage","research_by_SpreadTheMessage","[u'DE']","","true","false","","researcher",333079,333130,816,1171454329,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","research_by_SpreadTheMessage","Maximus Research🃏","@SpreadTheMessage

Mindwars, Psyops und die Matrix in der wir leben",NA,NA,775,-1,"false","08/03/21 13:20","24/02/23 21:27","25/02/23 08:00"
"54","de",823,2,NA,1,NA,"Teich",1338603068,"explicit_qanon","Telegram","https://t.me/TeichWWG1WGA","TeichWWG1WGA","[u'DE']","Teich","true","false","","researcher",384416,384456,823,1338603068,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","TeichWWG1WGA","Teich ️️️","WWG1WGA",NA,NA,1887,-1,"false","09/12/20 17:49","02/06/23 21:21","03/06/23 08:00"
"55","de",837,5,NA,NA,NA,"NEWSFLASH 17Q",1679537034,"explicit_qanon","Telegram","https://t.me/newsflash17q","NEWSFLASH17Q","[u'DE']","","true","false","","researcher",177360,177372,837,1679537034,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","NEWSFLASH17Q","NEWSFLASH🔵17Q","WWG1WGA",NA,NA,564,-1,"false","29/11/21 16:40","01/11/22 21:48","02/11/22 08:00"
"56","de",841,2,NA,NA,1,"Tagesereignisse der Offenbarung",1334067514,"qanon_content","Telegram","https://t.me/tagesereignisseoffenbarung","TagesereignisseOffenbarung","[u'DE']","","true","false","","researcher",125145,125150,841,1334067514,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","TagesereignisseOffenbarung","Tagesereignisse der Offenbarung","Aktuelle Ereignisse und Zeitgeschehen",NA,NA,2284,-1,"false","05/03/21 10:35","02/10/22 21:24","03/10/22 08:00"
"57","de",857,NA,NA,1,NA,"Q(*)uanten Netzwerk",1165180127,"qanon","Telegram","https://t.me/quantennetz","OperationIkarus","[u'DE']","","true","false","","researcher",35259,42375,857,1165180127,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","QuantenNetz","Q(*)uanten Netzwerk","""Am Ende wird alles gut und wenn es jetzt noch nicht so ist, sind wir auch noch nicht am Ende.""

Ihr werdet LIEBEN wie dieser Film endet. 

Unsere Gruppe:
@DieHelfendenHaende",NA,NA,3471,-1,"false","28/08/20 08:57","15/06/22 01:37","15/06/22 02:15"
"58","de",865,NA,NA,1,NA,"☆☆ŁØØĶ ÌŅȚØ ŤHÉ ŞĶÝ☆☆",1150973064,"conspiracy","Telegram","https://t.me/lookintothesky21","LOOKintoTheSKY21","[u'DE']","","true","false","","researcher",198024,198084,865,1150973064,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","LOOKintoTheSKY21","ŁØØĶ ÌŅȚØ ŤHÉ ŞĶÝ","Berichterstattung in einer Zeit wo der Mensch um sein Land Seine Rechte und seine Familie und deren Zukunft kämpft",NA,NA,1323,-1,"false","09/12/20 23:52","11/11/22 22:44","12/11/22 08:00"
"59","de",905,57,27,22,22,"CheckMateNews ♟",1247534353,"","Telegram","https://t.me/s/CheckMateNews","CheckMateNews","","","true","false","","snowball_complete",113670,113675,905,1247534353,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","CheckMateNews","CheckMateNews ♟","Willkommen bei 
CheckMateNews. 

Minds: https://www.minds.com/checkmatenews/
Gettr: https://gettr.com/user/checkmatenews

Kontaktbot: @CheckMateNewsKontakt_Bot

Odysee: https://odysee.com/@CheckMateNews:a",NA,NA,98127,-1,"false","03/05/20 00:45","26/09/22 21:26","27/09/22 08:00"
"60","de",1309,2,NA,NA,NA,"Terraherz",1270395959,"forwarded","Telegram","https://t.me/s/Terraherz","Terraherz","","","","","","TelegramTelethonTransformer 0.0.1",28245,34920,1309,1270395959,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","Terraherz","Terraherz","777

Für die die schon länger wissen was Sache ist

Aufwachprogramm seit 2008
Mit Terraherz seit 2010

https://terraherz.wpcomstaging.com

Paypal.me/terraherz",NA,NA,2179,-1,"false","25/01/19 16:54","10/06/22 10:32","10/06/22 12:14"
"61","de",1314,15,14,15,5,"🚨Unzensiert🚨",1135812070,"","Telegram","https://t.me/s/unzensiert","unzensiert","","","true","false","","snowball_complete",206427,206487,1314,1135812070,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","unzensiert","🚨Unzensiert🚨","",NA,NA,64862,-1,"false","07/09/17 06:51","16/11/22 21:07","17/11/22 08:00"
"62","de",1335,NA,NA,2,NA,"connectiv.events",1412353445,"","Telegram","https://t.me/s/ConnectivEvents","ConnectivEvents","","","true","false","","snowball_complete",95166,95171,1335,1412353445,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","ConnectivEvents","connectiv.events","** hier gibt es täglich unsere News ** Auf www.connectiv.events erwarten Dich weitere interessante Themen. Im Event Kalender findest Du Alternative Events in D A CH",NA,NA,14061,-1,"false","10/04/19 19:23","17/09/22 21:07","20/09/22 08:00"
"63","de",1344,52,14,13,36,"Uncut-News.ch ""Das Original""🇨🇭",1244077735,"","Telegram","https://t.me/s/uncut_news","uncut_news","","","true","false","","snowball_complete",380476,380516,1344,1244077735,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","uncut_news","Uncut-News.ch ""Das Original""🇨🇭","Nachrichten, News, Infos und vieles mehr 🤓

Powered by uncut-news.ch",NA,NA,91529,-1,"false","12/08/19 01:27","01/06/23 21:03","02/06/23 08:01"
"64","de",1351,50,51,92,12,"Eva Herman Offiziell",1325174315,"","Telegram","https://t.me/s/EvaHermanOffiziell","EvaHermanOffiziell","","","true","false","","snowball_complete",286518,286578,1351,1325174315,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","EvaHermanOffiziell","Eva Herman Offiziell","Offizieller Kanal von Eva Herman - Nur diese beiden Kanäle sind ein Projekt von uns: 

https://t.me/EvaHermanOffiziell

https://t.me/FriedlicheHandtuchRevolution

sowie bei Odysee unter https://odysee.com/@EvaHermanOffiziell:1",NA,NA,201019,-1,"false","20/10/19 07:02","29/12/22 21:07","30/12/22 08:00"
"65","de",1357,11,NA,25,NA,"LION Media",1237463271,"","Telegram","https://t.me/s/LIONMediaTelegram","LIONMediaNews","","","true","false","","snowball_complete",28282,34957,1357,1237463271,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","LIONMediaNews","LION Media","Freier Journalismus für den Durchblick in einer Zeit, die geprägt ist von politisch motivierter Desinformation.

Youtube 🎥 
https://www.youtube.com/c/LIONMediaNetwork

LION Media TV (Videos)
https://t.me/LIONMediaTV

Kontakt 📧 
lion.media@web.de",NA,NA,139209,-1,"false","02/09/19 10:58","10/06/22 10:33","10/06/22 12:14"
"66","de",1358,NA,NA,19,NA,"Verbinde die Punkte",1356469828,"forwarded","Telegram","https://t.me/s/verbindediepunkte","verbindediepunkte","","","","","","TelegramTelethonTransformer 0.0.1",28283,34958,1358,1356469828,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","verbindediepunkte","Verbinde die Punkte","Eine aktuelle Presseschau für den interessierten Beobachter des globalen Wandels.",NA,NA,107844,-1,"false","25/11/18 13:33","10/06/22 10:33","10/06/22 12:14"
"67","de",1359,1,NA,4,NA,"ATTILA HILDMANN ⚫️⚪️🔴⚔️",1444228991,"forwarded","Telegram","https://t.me/s/ATTILAHILDMANN","ATTILAHILDMANN","","","","","","TelegramTelethonTransformer 0.0.1",28284,34959,1359,1444228991,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","ATTILAHILDMANN","ATTILA HILDMANN ⚫️⚪️🔴⚔️","",NA,NA,31161,-1,"false","28/04/20 05:48","10/06/22 10:33","10/06/22 12:14"
"68","de",1363,NA,NA,2,NA,"Pierre Kranz",1418526646,"forwarded","Telegram","https://t.me/s/kranzTV","kranzTV","","","","","","TelegramTelethonTransformer 0.0.1",28288,34963,1363,1418526646,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","kranzTV","Pierre Kranz","Kontaktmöglichkeit:
kranzpierre@yahoo.com 

Facebook:
https://www.facebook.com/pierre.kranz.7/

Unterstützung via PayPal:
paypal.me/pierrekranz91

Zu meinem Youtube-Kanal:
https://www.youtube.com/channel/UCmUoXBSsbRdvXdQQnwYs0zA",NA,NA,8993,-1,"false","05/04/20 11:56","10/06/22 10:33","10/06/22 12:14"
"69","de",1386,1,2,NA,NA,"Frieden rockt offiziell",1484233546,"forwarded","Telegram","https://t.me/s/frieden_rockt_offiziell","frieden_rockt_offiziell","","","","","","TelegramTelethonTransformer 0.0.1",28328,35003,1386,1484233546,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","frieden_rockt_offiziell","Frieden rockt offiziell","Information, Motivation, Inspiration ❤️",NA,NA,76911,-1,"false","22/04/20 12:31","10/06/22 10:34","10/06/22 12:14"
"70","de",1388,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","de",1400,NA,NA,6,NA,"Der Waldgang",1221245253,"","Telegram","https://t.me/s/WaldgangAlbdruck","WaldgangAlbdruck","","","true","false","","snowball_complete",95187,95192,1400,1221245253,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","WaldgangAlbdruck","Der Waldgang","""....es verbergen sich Wölfe in der grauen Herde, das heißt Naturen, die noch wissen, was Freiheit ist. (...) Das ist der Alpdruck der Machthaber.""  
-  aus: Ernst Jünger, Der Waldgang (1951)",NA,NA,16188,-1,"false","01/10/19 07:43","17/09/22 21:08","20/09/22 08:00"
"72","de",1401,3,13,7,NA,"ExpressZeitung",1267138510,"","Telegram","https://t.me/s/ExpressZeitung","ExpressZeitung","","","true","false","","snowball_complete",100974,100979,1401,1267138510,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","ExpressZeitung","ExpressZeitung","Die unabhängige, systemkritische Alternative zum Mainstream macht aus unsichtbar SICHTBAR

ExpressZeitung.com?atid=313
Kontakt: @ExpressZeitung_Bot
Infos an: @ExpressZeitung_Infobot

Ausgabe Nr. 32 (kostenloses PDF)
https://www.expresszeitung.com",NA,NA,44250,-1,"false","04/06/19 10:13","20/09/22 21:08","21/09/22 08:00"
"73","de",1406,7,4,13,NA,"FGNews 🍊 ®",1256729953,"","Telegram","https://t.me/s/FGNews07","FGNews07","","","true","false","","snowball_complete",28344,35019,1406,1256729953,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","FGNews07","FGNews 🍊 ®","Offene Informationen.

Auf anderem Niveau.",NA,NA,23225,-1,"false","12/04/20 19:45","10/06/22 10:34","10/06/22 12:14"
"74","de",1411,1,NA,2,NA,"1984 - Das Magazin | Oliver Flesch",1414594054,"","Telegram","https://t.me/s/oliverflesch","oliverflesch","","","true","false","","snowball_complete",95192,95197,1411,1414594054,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","oliverflesch","1984 - Das Magazin | Oliver Flesch","Vielen Dank, lieber Gefährte, liebe Gefährtin, dass Du zu uns gefunden hast! 

Wer unsere Arbeit unterstützen möchte, kann das ohne Mehrkosten tun, indem er beim Kopp-Verlag einkauft: 

https://www.kopp-verlag.de/?&6=26364529&otpcytokenid=26364529

DANKE!",NA,NA,42287,-1,"false","11/03/19 08:08","17/09/22 21:08","20/09/22 08:00"
"75","de",1413,1,NA,NA,NA,"Gaia deutsch🌏☀️",1479202232,"forwarded","Telegram","https://t.me/s/gaiadeutsch","gaiadeutsch","","","","","","TelegramTelethonTransformer 0.0.1",28351,35026,1413,1479202232,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","gaiadeutsch","Gaia deutsch🌏☀️","GAIA, das spirituelle Netflix mit holistischen Themen zu Heilung/altern.Medizin, Spiritualität, Quantenphysik, Meditation/Yoga, Weltpolitik, UFOs/ET Kontakte. Bitte Kanal abonnieren. 
Gaia 1 Woche kostenlos testen 
👉http://bit.ly/Gaia1Wochekostenlos",NA,NA,45744,-1,"false","27/03/20 10:10","10/06/22 10:34","10/06/22 12:14"
"76","de",1414,NA,NA,6,3,"#WirSindVielMehr",1264132952,"forwarded","Telegram","https://t.me/s/wirsindvielmehr","wirsindvielmehr","","","","","","TelegramTelethonTransformer 0.0.1",28352,35027,1414,1264132952,"TelegramTelethonScraper 0.0.3","Telegram","TelegramTelethonTransformer 0.0.2","wirsindvielmehr","#WirSindVielMehr","Irrenhaus Deutschland im totalitären Wahnsinn.

Stehen wir gemeinsam auf, denn  #WirSindVielMehr

News und Satire, denn Satire darf fast alles! 😉",NA,NA,88970,-1,"false","13/01/19 12:46","10/06/22 10:34","10/06/22 12:14"
