"","channel_url","followers","metric","value"
"411","https://t.me/TruthHammer",72551,"Total Forwards",274
"412","https://t.me/TruthHammer",72551,"Mean Fowards",91.3333333333333
"413","https://t.me/Valkuera_Fabijenna",38407,"Total Views",127348
"414","https://t.me/Valkuera_Fabijenna",38407,"Mean Views",9796
"415","https://t.me/Valkuera_Fabijenna",38407,"Total Forwards",3235
"416","https://t.me/Valkuera_Fabijenna",38407,"Mean Fowards",248.846153846154
"417","https://t.me/Veleno_Quanto_Basta",2503,"Total Views",32431
"418","https://t.me/Veleno_Quanto_Basta",2503,"Mean Views",2702.58333333333
"419","https://t.me/Veleno_Quanto_Basta",2503,"Total Forwards",978
"420","https://t.me/Veleno_Quanto_Basta",2503,"Mean Fowards",81.5
"421","https://t.me/VillaEdelweissMontenegro",39501,"Total Views",33475
"422","https://t.me/VillaEdelweissMontenegro",39501,"Mean Views",16737.5
"423","https://t.me/VillaEdelweissMontenegro",39501,"Total Forwards",81
"424","https://t.me/VillaEdelweissMontenegro",39501,"Mean Fowards",40.5
"425","https://t.me/VolksentscheidMF",4562,"Total Views",5559
"426","https://t.me/VolksentscheidMF",4562,"Mean Views",617.666666666667
"427","https://t.me/VolksentscheidMF",4562,"Total Forwards",186
"428","https://t.me/VolksentscheidMF",4562,"Mean Fowards",20.6666666666667
"429","https://t.me/WAHRHEIT_S_W",6500,"Total Views",35657
"430","https://t.me/WAHRHEIT_S_W",6500,"Mean Views",1188.56666666667
"431","https://t.me/WAHRHEIT_S_W",6500,"Total Forwards",793
"432","https://t.me/WAHRHEIT_S_W",6500,"Mean Fowards",26.4333333333333
"433","https://t.me/WatjenietzietopTV",936,"Total Views",0
"434","https://t.me/WatjenietzietopTV",936,"Mean Views",NA
"435","https://t.me/WatjenietzietopTV",936,"Total Forwards",0
"436","https://t.me/WatjenietzietopTV",936,"Mean Fowards",NA
"437","https://t.me/WestFernsehen2Q21",8163,"Total Views",15969
"438","https://t.me/WestFernsehen2Q21",8163,"Mean Views",1140.64285714286
"439","https://t.me/WestFernsehen2Q21",8163,"Total Forwards",541
"440","https://t.me/WestFernsehen2Q21",8163,"Mean Fowards",38.6428571428571
"441","https://t.me/Widerstand100",3327,"Total Views",10377
"442","https://t.me/Widerstand100",3327,"Mean Views",610.411764705882
"443","https://t.me/Widerstand100",3327,"Total Forwards",161
"444","https://t.me/Widerstand100",3327,"Mean Fowards",9.47058823529412
"445","https://t.me/absurdnisvet",23891,"Total Views",11470
"446","https://t.me/absurdnisvet",23891,"Mean Views",3823.33333333333
"447","https://t.me/absurdnisvet",23891,"Total Forwards",60
"448","https://t.me/absurdnisvet",23891,"Mean Fowards",20
"449","https://t.me/actuintel",5692,"Total Views",17343
"450","https://t.me/actuintel",5692,"Mean Views",788.318181818182
"451","https://t.me/actuintel",5692,"Total Forwards",310
"452","https://t.me/actuintel",5692,"Mean Fowards",14.0909090909091
"453","https://t.me/ah2020_org_canal",19249,"Total Views",97229
"454","https://t.me/ah2020_org_canal",19249,"Mean Views",1767.8
"455","https://t.me/ah2020_org_canal",19249,"Total Forwards",1479
"456","https://t.me/ah2020_org_canal",19249,"Mean Fowards",26.8909090909091
"457","https://t.me/alles_kommt_ans_licht",12992,"Total Views",10914
"458","https://t.me/alles_kommt_ans_licht",12992,"Mean Views",3638
"459","https://t.me/alles_kommt_ans_licht",12992,"Total Forwards",100
"460","https://t.me/alles_kommt_ans_licht",12992,"Mean Fowards",33.3333333333333
"461","https://t.me/alterhaserap",822,"Total Views",1678
"462","https://t.me/alterhaserap",822,"Mean Views",139.833333333333
"463","https://t.me/alterhaserap",822,"Total Forwards",71
"464","https://t.me/alterhaserap",822,"Mean Fowards",5.91666666666667
"465","https://t.me/ansageorg",3138,"Total Views",603
"466","https://t.me/ansageorg",3138,"Mean Views",301.5
"467","https://t.me/ansageorg",3138,"Total Forwards",1
"468","https://t.me/ansageorg",3138,"Mean Fowards",0.5
"469","https://t.me/antonellawerner ",12005,"Total Views",87388
"470","https://t.me/antonellawerner ",12005,"Mean Views",1560.5
"471","https://t.me/antonellawerner ",12005,"Total Forwards",2162
"472","https://t.me/antonellawerner ",12005,"Mean Fowards",38.6071428571429
"473","https://t.me/argo_AMPNews",27093,"Total Views",30182
"474","https://t.me/argo_AMPNews",27093,"Mean Views",10060.6666666667
"475","https://t.me/argo_AMPNews",27093,"Total Forwards",732
"476","https://t.me/argo_AMPNews",27093,"Mean Fowards",244
"477","https://t.me/artsenvoorvrijheid",10706,"Total Views",24979
"478","https://t.me/artsenvoorvrijheid",10706,"Mean Views",2775.44444444444
"479","https://t.me/artsenvoorvrijheid",10706,"Total Forwards",314
"480","https://t.me/artsenvoorvrijheid",10706,"Mean Fowards",34.8888888888889
"481","https://t.me/aufwachen369",2619,"Total Views",823
"482","https://t.me/aufwachen369",2619,"Mean Views",411.5
"483","https://t.me/aufwachen369",2619,"Total Forwards",18
"484","https://t.me/aufwachen369",2619,"Mean Fowards",9
"485","https://t.me/awake_infokanal",176,"Total Views",1087
"486","https://t.me/awake_infokanal",176,"Mean Views",120.777777777778
"487","https://t.me/awake_infokanal",176,"Total Forwards",10
"488","https://t.me/awake_infokanal",176,"Mean Fowards",1.11111111111111
"489","https://t.me/awakeningproject",3298,"Total Views",9138
"490","https://t.me/awakeningproject",3298,"Mean Views",1305.42857142857
"491","https://t.me/awakeningproject",3298,"Total Forwards",157
"492","https://t.me/awakeningproject",3298,"Mean Fowards",22.4285714285714
"493","https://t.me/beesbuzz",4581,"Total Views",16062
"494","https://t.me/beesbuzz",4581,"Mean Views",2007.75
"495","https://t.me/beesbuzz",4581,"Total Forwards",1329
"496","https://t.me/beesbuzz",4581,"Mean Fowards",166.125
"497","https://t.me/berichten_uit_onbass_chathttps://t.me/s/Heinrichs_Gedanken",722,"Total Views",12504
"498","https://t.me/berichten_uit_onbass_chathttps://t.me/s/Heinrichs_Gedanken",722,"Mean Views",4168
"499","https://t.me/berichten_uit_onbass_chathttps://t.me/s/Heinrichs_Gedanken",722,"Total Forwards",444
"500","https://t.me/berichten_uit_onbass_chathttps://t.me/s/Heinrichs_Gedanken",722,"Mean Fowards",148
"501","https://t.me/bewusstseinswandel2020",318,"Total Views",1673
"502","https://t.me/bewusstseinswandel2020",318,"Mean Views",21.7272727272727
"503","https://t.me/bewusstseinswandel2020",318,"Total Forwards",22
"504","https://t.me/bewusstseinswandel2020",318,"Mean Fowards",0.285714285714286
"505","https://t.me/bigchange_channel",3696,"Total Views",5152
"506","https://t.me/bigchange_channel",3696,"Mean Views",1288
"507","https://t.me/bigchange_channel",3696,"Total Forwards",85
"508","https://t.me/bigchange_channel",3696,"Mean Fowards",21.25
"509","https://t.me/booomaktuell",47644,"Total Views",64140
"510","https://t.me/booomaktuell",47644,"Mean Views",21380
"511","https://t.me/booomaktuell",47644,"Total Forwards",2750
"512","https://t.me/booomaktuell",47644,"Mean Fowards",916.666666666667
"513","https://t.me/buergerinfochat",776,"Total Views",417928
"514","https://t.me/buergerinfochat",776,"Mean Views",29852
"515","https://t.me/buergerinfochat",776,"Total Forwards",12355
"516","https://t.me/buergerinfochat",776,"Mean Fowards",882.5
"517","https://t.me/channel17_wiesbaden_mainz",1027,"Total Views",3949
"518","https://t.me/channel17_wiesbaden_mainz",1027,"Mean Views",987.25
"519","https://t.me/channel17_wiesbaden_mainz",1027,"Total Forwards",137
"520","https://t.me/channel17_wiesbaden_mainz",1027,"Mean Fowards",34.25
"521","https://t.me/childresQueitaliachannel",2404,"Total Views",6978
"522","https://t.me/childresQueitaliachannel",2404,"Mean Views",279.12
"523","https://t.me/childresQueitaliachannel",2404,"Total Forwards",75
"524","https://t.me/childresQueitaliachannel",2404,"Mean Fowards",3
"525","https://t.me/childresqueitalia",778,"Total Views",5518
"526","https://t.me/childresqueitalia",778,"Mean Views",306.555555555556
"527","https://t.me/childresqueitalia",778,"Total Forwards",61
"528","https://t.me/childresqueitalia",778,"Mean Fowards",3.38888888888889
"529","https://t.me/complotix",9081,"Total Views",22273
"530","https://t.me/complotix",9081,"Mean Views",968.391304347826
"531","https://t.me/complotix",9081,"Total Forwards",307
"532","https://t.me/complotix",9081,"Mean Fowards",13.3478260869565
"533","https://t.me/conspiracyfactsdeutsch",6618,"Total Views",12081
"534","https://t.me/conspiracyfactsdeutsch",6618,"Mean Views",1342.33333333333
"535","https://t.me/conspiracyfactsdeutsch",6618,"Total Forwards",290
"536","https://t.me/conspiracyfactsdeutsch",6618,"Mean Fowards",32.2222222222222
"537","https://t.me/copsforcovidtruth",15191,"Total Views",16422
"538","https://t.me/copsforcovidtruth",15191,"Mean Views",631.615384615385
"539","https://t.me/copsforcovidtruth",15191,"Total Forwards",361
"540","https://t.me/copsforcovidtruth",15191,"Mean Fowards",13.8846153846154
"541","https://t.me/dankebitchbotboii",759,"Total Views",889
"542","https://t.me/dankebitchbotboii",759,"Mean Views",889
"543","https://t.me/dankebitchbotboii",759,"Total Forwards",20
"544","https://t.me/dankebitchbotboii",759,"Mean Fowards",20
"545","https://t.me/dark_to_light_channel",3393,"Total Views",12604
"546","https://t.me/dark_to_light_channel",3393,"Mean Views",1050.33333333333
"547","https://t.me/dark_to_light_channel",3393,"Total Forwards",319
"548","https://t.me/dark_to_light_channel",3393,"Mean Fowards",26.5833333333333
"549","https://t.me/dasgrosseaufwachen",154,"Total Views",0
"550","https://t.me/dasgrosseaufwachen",154,"Mean Views",NA
"551","https://t.me/dasgrosseaufwachen",154,"Total Forwards",0
"552","https://t.me/dasgrosseaufwachen",154,"Mean Fowards",NA
"553","https://t.me/dasgrossee",504,"Total Views",5
"554","https://t.me/dasgrossee",504,"Mean Views",5
"555","https://t.me/dasgrossee",504,"Total Forwards",0
"556","https://t.me/dasgrossee",504,"Mean Fowards",0
"557","https://t.me/databaseitalia",27628,"Total Views",15973
"558","https://t.me/databaseitalia",27628,"Mean Views",7986.5
"559","https://t.me/databaseitalia",27628,"Total Forwards",276
"560","https://t.me/databaseitalia",27628,"Mean Fowards",138
"561","https://t.me/davidickeofficial",31856,"Total Views",120762
"562","https://t.me/davidickeofficial",31856,"Mean Views",1631.91891891892
"563","https://t.me/davidickeofficial",31856,"Total Forwards",571
"564","https://t.me/davidickeofficial",31856,"Mean Fowards",7.71621621621622
"565","https://t.me/deepstatehunter",2281,"Total Views",8591
"566","https://t.me/deepstatehunter",2281,"Mean Views",79.5462962962963
"567","https://t.me/deepstatehunter",2281,"Total Forwards",100
"568","https://t.me/deepstatehunter",2281,"Mean Fowards",0.925925925925926
"569","https://t.me/deepstatehunterchannel17",1612,"Total Views",3742
"570","https://t.me/deepstatehunterchannel17",1612,"Mean Views",129.034482758621
"571","https://t.me/deepstatehunterchannel17",1612,"Total Forwards",77
"572","https://t.me/deepstatehunterchannel17",1612,"Mean Fowards",2.6551724137931
"573","https://t.me/demonstratie4juli",3087,"Total Views",1552
"574","https://t.me/demonstratie4juli",3087,"Mean Views",258.666666666667
"575","https://t.me/demonstratie4juli",3087,"Total Forwards",19
"576","https://t.me/demonstratie4juli",3087,"Mean Fowards",3.16666666666667
"577","https://t.me/dentrolanotizia",126996,"Total Views",416481
"578","https://t.me/dentrolanotizia",126996,"Mean Views",46275.6666666667
"579","https://t.me/dentrolanotizia",126996,"Total Forwards",8930
"580","https://t.me/dentrolanotizia",126996,"Mean Fowards",992.222222222222
"581","https://t.me/deqodeursdu34",275,"Total Views",82187
"582","https://t.me/deqodeursdu34",275,"Mean Views",2568.34375
"583","https://t.me/deqodeursdu34",275,"Total Forwards",2320
"584","https://t.me/deqodeursdu34",275,"Mean Fowards",72.5
"585","https://t.me/derneustartglobal",461,"Total Views",1937
"586","https://t.me/derneustartglobal",461,"Mean Views",1937
"587","https://t.me/derneustartglobal",461,"Total Forwards",41
"588","https://t.me/derneustartglobal",461,"Mean Fowards",41
"589","https://t.me/dernexus",2564,"Total Views",9073
"590","https://t.me/dernexus",2564,"Mean Views",824.818181818182
"591","https://t.me/dernexus",2564,"Total Forwards",270
"592","https://t.me/dernexus",2564,"Mean Fowards",24.5454545454545
"593","https://t.me/derwechsel",446,"Total Views",4970
"594","https://t.me/derwechsel",446,"Mean Views",310.625
"595","https://t.me/derwechsel",446,"Total Forwards",247
"596","https://t.me/derwechsel",446,"Mean Fowards",15.4375
"597","https://t.me/dieblauehand",2112,"Total Views",5570
"598","https://t.me/dieblauehand",2112,"Mean Views",371.333333333333
"599","https://t.me/dieblauehand",2112,"Total Forwards",82
"600","https://t.me/dieblauehand",2112,"Mean Fowards",5.46666666666667
"601","https://t.me/diedonaldisten",227,"Total Views",368
"602","https://t.me/diedonaldisten",227,"Mean Views",26.2857142857143
"603","https://t.me/diedonaldisten",227,"Total Forwards",7
"604","https://t.me/diedonaldisten",227,"Mean Fowards",0.5
"605","https://t.me/disclosetv_chat",28006,"Total Views",149460
"606","https://t.me/disclosetv_chat",28006,"Mean Views",149460
"607","https://t.me/disclosetv_chat",28006,"Total Forwards",2879
"608","https://t.me/disclosetv_chat",28006,"Mean Fowards",2879
"609","https://t.me/dokuq",16945,"Total Views",48091
"610","https://t.me/dokuq",16945,"Mean Views",4809.1
"611","https://t.me/dokuq",16945,"Total Forwards",1020
"612","https://t.me/dokuq",16945,"Mean Fowards",102
"613","https://t.me/downtherabbitholewegofolks",20609,"Total Views",140127
"614","https://t.me/downtherabbitholewegofolks",20609,"Mean Views",921.888157894737
"615","https://t.me/downtherabbitholewegofolks",20609,"Total Forwards",2025
"616","https://t.me/downtherabbitholewegofolks",20609,"Mean Fowards",13.3223684210526
"617","https://t.me/drue86",47474,"Total Views",36806
"618","https://t.me/drue86",47474,"Mean Views",3067.16666666667
"619","https://t.me/drue86",47474,"Total Forwards",671
"620","https://t.me/drue86",47474,"Mean Fowards",55.9166666666667
"621","https://t.me/einer_fuer_alle_alle_fuer_einen",2597,"Total Views",2148
"622","https://t.me/einer_fuer_alle_alle_fuer_einen",2597,"Mean Views",1074
"623","https://t.me/einer_fuer_alle_alle_fuer_einen",2597,"Total Forwards",50
"624","https://t.me/einer_fuer_alle_alle_fuer_einen",2597,"Mean Fowards",25
"625","https://t.me/ella_ster",4491,"Total Views",7760
"626","https://t.me/ella_ster",4491,"Mean Views",7760
"627","https://t.me/ella_ster",4491,"Total Forwards",161
"628","https://t.me/ella_ster",4491,"Mean Fowards",161
"629","https://t.me/emakrusichat",665,"Total Views",180831
"630","https://t.me/emakrusichat",665,"Mean Views",6697.44444444444
"631","https://t.me/emakrusichat",665,"Total Forwards",6588
"632","https://t.me/emakrusichat",665,"Mean Fowards",244
"633","https://t.me/endilluminati",57459,"Total Views",104302
"634","https://t.me/endilluminati",57459,"Mean Views",4534.86956521739
"635","https://t.me/endilluminati",57459,"Total Forwards",1403
"636","https://t.me/endilluminati",57459,"Mean Fowards",61
"637","https://t.me/entra_in_v_v",19248,"Total Views",633
"638","https://t.me/entra_in_v_v",19248,"Mean Views",633
"639","https://t.me/entra_in_v_v",19248,"Total Forwards",0
"640","https://t.me/entra_in_v_v",19248,"Mean Fowards",0
"641","https://t.me/epiQlive",866,"Total Views",74
"642","https://t.me/epiQlive",866,"Mean Views",74
"643","https://t.me/epiQlive",866,"Total Forwards",3
"644","https://t.me/epiQlive",866,"Mean Fowards",3
"645","https://t.me/esercentinogreenpass",31479,"Total Views",1247397
"646","https://t.me/esercentinogreenpass",31479,"Mean Views",10059.6532258065
"647","https://t.me/esercentinogreenpass",31479,"Total Forwards",31895
"648","https://t.me/esercentinogreenpass",31479,"Mean Fowards",257.217741935484
"649","https://t.me/etsicetaitvraitoutca",7290,"Total Views",1270
"650","https://t.me/etsicetaitvraitoutca",7290,"Mean Views",423.333333333333
"651","https://t.me/etsicetaitvraitoutca",7290,"Total Forwards",13
"652","https://t.me/etsicetaitvraitoutca",7290,"Mean Fowards",4.33333333333333
"653","https://t.me/fallkabale",327,"Total Views",4
"654","https://t.me/fallkabale",327,"Mean Views",4
"655","https://t.me/fallkabale",327,"Total Forwards",0
"656","https://t.me/fallkabale",327,"Mean Fowards",0
"657","https://t.me/fightfqrtrump",736,"Total Views",1181
"658","https://t.me/fightfqrtrump",736,"Mean Views",590.5
"659","https://t.me/fightfqrtrump",736,"Total Forwards",19
"660","https://t.me/fightfqrtrump",736,"Mean Fowards",9.5
"661","https://t.me/fni_pnsoe",1089,"Total Views",182
"662","https://t.me/fni_pnsoe",1089,"Mean Views",182
"663","https://t.me/fni_pnsoe",1089,"Total Forwards",9
"664","https://t.me/fni_pnsoe",1089,"Mean Fowards",9
"665","https://t.me/folkepartiet",1101,"Total Views",489
"666","https://t.me/folkepartiet",1101,"Mean Views",97.8
"667","https://t.me/folkepartiet",1101,"Total Forwards",6
"668","https://t.me/folkepartiet",1101,"Mean Fowards",1.2
"669","https://t.me/fragunsdoch_WWG1WGA",135072,"Total Views",299412
"670","https://t.me/fragunsdoch_WWG1WGA",135072,"Mean Views",42773.1428571429
"671","https://t.me/fragunsdoch_WWG1WGA",135072,"Total Forwards",6562
"672","https://t.me/fragunsdoch_WWG1WGA",135072,"Mean Fowards",937.428571428571
"673","https://t.me/fsn_chat",878,"Total Views",0
"674","https://t.me/fsn_chat",878,"Mean Views",NA
"675","https://t.me/fsn_chat",878,"Total Forwards",0
"676","https://t.me/fsn_chat",878,"Mean Fowards",NA
"677","https://t.me/gabbichoong",13859,"Total Views",2778
"678","https://t.me/gabbichoong",13859,"Mean Views",1389
"679","https://t.me/gabbichoong",13859,"Total Forwards",52
"680","https://t.me/gabbichoong",13859,"Mean Fowards",26
"681","https://t.me/gaia_doku_free",914,"Total Views",165
"682","https://t.me/gaia_doku_free",914,"Mean Views",55
"683","https://t.me/gaia_doku_free",914,"Total Forwards",2
"684","https://t.me/gaia_doku_free",914,"Mean Fowards",0.666666666666667
"685","https://t.me/garethicke",9623,"Total Views",20610
"686","https://t.me/garethicke",9623,"Mean Views",1145
"687","https://t.me/garethicke",9623,"Total Forwards",128
"688","https://t.me/garethicke",9623,"Mean Fowards",7.11111111111111
"689","https://t.me/gartenbaucenter17",1317,"Total Views",3621
"690","https://t.me/gartenbaucenter17",1317,"Mean Views",362.1
"691","https://t.me/gartenbaucenter17",1317,"Total Forwards",136
"692","https://t.me/gartenbaucenter17",1317,"Mean Fowards",13.6
"693","https://t.me/germanundergroundnews",164,"Total Views",0
"694","https://t.me/germanundergroundnews",164,"Mean Views",NA
