"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"2132","website","https://devrijeomroep.nl",1,NA,NA,1,NA
"2133","https://devrijeomroep.nl","e-mail",1,NA,NA,1,NA
"2134","e-mail","contact@devrijeomroep.nl",1,NA,NA,1,NA
"2135","https://t.me/devrijeomroep","https://t.me/dvo_open_koffiecorner",1,NA,NA,1,NA
"2136","heel","tijd",1,NA,NA,1,NA
"2137","verder","intelligent",1,NA,NA,1,NA
"2138","t.me/derdekamer","Stap",1,NA,NA,1,NA
"2139","totalitaire","staan",1,NA,NA,1,NA
"2140","‘smart’","big",1,NA,NA,1,NA
"2141","technotopisch","ideaal",1,NA,NA,1,NA
"2142","massief","datacollectie",1,NA,NA,1,NA
"2143","https://www.weforum.org/people/femke-halsema","https://t.me/ditishetnieuws",1,NA,NA,1,NA
"2144","5g","uitrol",1,NA,NA,1,NA
"2145","twijfelachtige","eren",1,NA,NA,1,NA
"2146","groot","technocraat",1,NA,NA,1,NA
"2147","internationaal","non",1,NA,NA,1,NA
"2148","non","gouvernementeel",1,NA,NA,1,NA
"2149","gouvernementeel","organisatie",1,NA,NA,1,NA
"2150","democratisch","mandaat",1,NA,NA,1,NA
"2151","leeg","hul",1,NA,NA,1,NA
"2152","vrijheid","kwijen",1,NA,NA,1,NA
"2153","continu","voorliegen",1,NA,NA,1,NA
"2154","politiek","klimaat",1,NA,NA,1,NA
"2155","narcistisch","systeem",1,NA,NA,1,NA
"2156","gaslight","tango",1,NA,NA,1,NA
"2157","innerlijke","autoriteit",1,NA,NA,1,NA
"2158","extern","systeem",1,NA,NA,1,NA
"2159","ander","verhaal",1,NA,NA,1,NA
"2160","auto","begraafplaats",1,NA,NA,1,NA
"2161","persoonlijk","voertuigen",1,NA,NA,1,NA
"2162","één","kosten",1,NA,NA,1,NA
"2163","voertuig","nieuw",1,NA,NA,1,NA
"2164","groen","sprookjesachtig",1,NA,NA,1,NA
"2165","sprookjesachtig","elektrisch",1,NA,NA,1,NA
"2166","braakliggenen","terrein",1,NA,NA,1,NA
"2167","smart","city-zwendel",1,NA,NA,1,NA
"2168","Haags","zooit",1,NA,NA,1,NA
"2169","intensief","bezig",1,NA,NA,1,NA
"2170","soort","afleiding",1,NA,NA,1,NA
"2171","stad","eigenlijk",1,NA,NA,1,NA
"2172","eigenlijk","echt",1,NA,NA,1,NA
"2173","groot","kracht",1,NA,NA,1,NA
"2174","leerzaam","gesprek",1,NA,NA,1,NA
"2175","buitengewoon","zorgelijk",1,NA,NA,1,NA
"2176","digi","omgeving",1,NA,NA,1,NA
"2177","voir","wifi",1,NA,NA,1,NA
"2178","wifi","tracking",1,NA,NA,1,NA
"2179","aanbevelingen","smart",1,NA,NA,1,NA
"2180","en","wetgevingsadvies",1,NA,NA,1,NA
"2181","bos","burger",1,NA,NA,1,NA
"2182","benzion","auto",1,NA,NA,1,NA
"2183","overheid","jamner",1,NA,NA,1,NA
"2184","relatief","klein",1,NA,NA,1,NA
"2185","klein","hoogbouwkast",1,NA,NA,1,NA
"2186","menselijk","nederzettingszone",1,NA,NA,1,NA
"2187","draadloos","systeem",1,NA,NA,1,NA
"2188","vervoer","aanwezig",1,NA,NA,1,NA
"2189","hoom","box",1,NA,NA,1,NA
"2190","haastig","omschakeling",1,NA,NA,1,NA
"2191","digitaal","televisie",1,NA,NA,1,NA
"2192","ander","communicatienetwerk",1,NA,NA,1,NA
"2193","netwerksysteem","compleet",1,NA,NA,1,NA
"2194","één","volledig",1,NA,NA,1,NA
"2195","kunstmatig","eiland",1,NA,NA,1,NA
"2196","minimaal","noodzakelijk",1,NA,NA,1,NA
"2197","nieuw","welvarenen",1,NA,NA,1,NA
"2198","welvarenen","wereld",1,NA,NA,1,NA
"2199","ander","militair",1,NA,NA,1,NA
"2200","militair","tribunaal-locatie",1,NA,NA,1,NA
"2201","miljoen","executie",1,NA,NA,1,NA
"2202","huidig","aantal",1,NA,NA,1,NA
"2203","publiek","figuur",1,NA,NA,1,NA
"2204","stand-in","klonen/dubbelganger",1,NA,NA,1,NA
"2205","militair","Tribunaal",1,NA,NA,1,NA
"2206","militair","bevoegdheid",1,NA,NA,1,NA
"2207","snel","geheim",1,NA,NA,1,NA
"2208","geheim","proces",1,NA,NA,1,NA
"2209","proces","mogelijk",1,NA,NA,1,NA
"2210","langdurig","verblijf",1,NA,NA,1,NA
"2211","5d","omgeving",1,NA,NA,1,NA
"2212","collectief","bewustzijn",1,NA,NA,1,NA
"2213","wereld","dichter",1,NA,NA,1,NA
"2214","favoriet","t[",1,NA,NA,1,NA
"2215","verregaan","corruptie",1,NA,NA,1,NA
"2216","medisch","systeem",1,NA,NA,1,NA
"2217","geheim","boodschap",1,NA,NA,1,NA
"2218","terminaal","patiënte",1,NA,NA,1,NA
"2219","nadrukkelijk","verzoek",1,NA,NA,1,NA
"2220","geheim","verzoek",1,NA,NA,1,NA
"2221","aantal","onregelmatigheid",1,NA,NA,1,NA
"2222","enorm","medisch",1,NA,NA,1,NA
"2223","medisch","fraude",1,NA,NA,1,NA
"2224","Belgisch","bevolking",1,NA,NA,1,NA
"2225","medisch","deskundig",1,NA,NA,1,NA
"2226","vorig","zomer",1,NA,NA,1,NA
"2227","uiterst","zorgwekkenen",1,NA,NA,1,NA
"2228","zorgwekkenen","wet",1,NA,NA,1,NA
"2229","arts","wereldwijd",1,NA,NA,1,NA
"2230","divers","wetenschappelijk",1,NA,NA,1,NA
"2231","ander","oorzaak",1,NA,NA,1,NA
"2232","pagina’","wetenschappelijk",1,NA,NA,1,NA
"2233","elektromagnetisch","straling",1,NA,NA,1,NA
"2234","bepalen","frequentie",1,NA,NA,1,NA
"2235","ernstig","ademnood",1,NA,NA,1,NA
"2236","hoog","niveau",1,NA,NA,1,NA
"2237","massaal","gezichtsherkenning",1,NA,NA,1,NA
"2238","contact","tracing",1,NA,NA,1,NA
"2239","mens","constant",1,NA,NA,1,NA
"2240","beroemd","biofysicus",1,NA,NA,1,NA
"2241","Zwitsers","biofysi[cus",1,NA,NA,1,NA
"2242","divers","land",1,NA,NA,1,NA
"2243","mensheid","dramatisch",1,NA,NA,1,NA
"2244","lang","nodig”",1,NA,NA,1,NA
"2245","“Veel","beroep",1,NA,NA,1,NA
"2246","chauffeur","overbodig",1,NA,NA,1,NA
"2247","Enschede","roll",1,NA,NA,1,NA
"2248","pup","Info",1,NA,NA,1,NA
"2249","wit","WEF-kas",1,NA,NA,1,NA
"2250","schoothond","nr",1,NA,NA,1,NA
"2251","aantal","nieuw",1,NA,NA,1,NA
"2252","nieuw","dingen",1,NA,NA,1,NA
"2253","Europees","wet",1,NA,NA,1,NA
"2254","component","“bankrekening”",1,NA,NA,1,NA
"2255","“digitaal","euro’",1,NA,NA,1,NA
"2256","commerceel","bank",1,NA,NA,1,NA
"2257","bank","eventueel",1,NA,NA,1,NA
"2258","carbon","credits",1,NA,NA,1,NA
"2259","digitaal","totalitairisme",1,NA,NA,1,NA
"2260","Wef","promotie",1,NA,NA,1,NA
"2261","gelukkig","zijn”",1,NA,NA,1,NA
"2262","zogenaamd","slecht",1,NA,NA,1,NA
"2263","ellendig","bestaan",1,NA,NA,1,NA
"2264","grond","nodig",1,NA,NA,1,NA
"2265","volledig","surveillance",1,NA,NA,1,NA
"2266","handig","repressiemiddel",1,NA,NA,1,NA
"2267","nieuw","monitoring",1,NA,NA,1,NA
"2268","controle","systeem",1,NA,NA,1,NA
"2269","blijkbaar","lucratiever",1,NA,NA,1,NA
"2270","groot","spionage",1,NA,NA,1,NA
"2271","controle","netwerk",1,NA,NA,1,NA
"2272","kort","samenvatting",1,NA,NA,1,NA
"2273","nieuw","digitaal",1,NA,NA,1,NA
"2274","digitaal","Id",1,NA,NA,1,NA
"2275","medisch","gegeven",1,NA,NA,1,NA
"2276","digitaal","betalingssysteem",1,NA,NA,1,NA
"2277","zogenaamd","slim",1,NA,NA,1,NA
"2278","slim","billboard",1,NA,NA,1,NA
"2279","mobiel","datum",1,NA,NA,1,NA
"2280","energie","meter",1,NA,NA,1,NA
"2281","vaak","bodycam",1,NA,NA,1,NA
"2282","politie","auto",1,NA,NA,1,NA
"2283","slim","speaker",1,NA,NA,1,NA
"2284","zogenaamd","assistent",1,NA,NA,1,NA
"2285","centraal","server",1,NA,NA,1,NA
"2286","heimelijk","afluisterapparatuur",1,NA,NA,1,NA
"2287","slimam","thermostaat",1,NA,NA,1,NA
"2288","eerst","stad",1,NA,NA,1,NA
"2289","stad","officieel",1,NA,NA,1,NA
"2290","slim","sensor",1,NA,NA,1,NA
"2291","biometrisch","gegeven",1,NA,NA,1,NA
"2292","nummerplaat","etc",1,NA,NA,1,NA
"2293","tijd","bekend",1,NA,NA,1,NA
"2294","sociaal","netwerk",1,NA,NA,1,NA
"2295","vriend","kennissen",1,NA,NA,1,NA
"2296","eigen","privacy",1,NA,NA,1,NA
"2297","inwoner","nauwkeurig",1,NA,NA,1,NA
"2298","meningsuiting","verder",1,NA,NA,1,NA
"2299","Eyes","land",1,NA,NA,1,NA
"2300","heel","bang",1,NA,NA,1,NA
"2301","politie","kans",1,NA,NA,1,NA
"2302","achterlijk","stedeling",1,NA,NA,1,NA
"2303","oud","dag",1,NA,NA,1,NA
"2304","dik","pensioen",1,NA,NA,1,NA
"2305","klein","gehucht",1,NA,NA,1,NA
"2306","klein","hobbyboer",1,NA,NA,1,NA
"2307","lekker","vrij",1,NA,NA,1,NA
"2308","eigen","onderhoud",1,NA,NA,1,NA
"2309","vis","vangen",1,NA,NA,1,NA
"2310","verleden","tijd",1,NA,NA,1,NA
"2311","Wef","stad",1,NA,NA,1,NA
"2312","totall","control",1,NA,NA,1,NA
"2313","één","bedrijf",1,NA,NA,1,NA
"2314","ander","afspraak",1,NA,NA,1,NA
"2315","één","gemeente",1,NA,NA,1,NA
"2316","smart","city-project",1,NA,NA,1,NA
"2317","gratis","openbaar",1,NA,NA,1,NA
"2318","ander","weggebruiker",1,NA,NA,1,NA
"2319","leefbaar","stad",1,NA,NA,1,NA
"2320","technologie","draadloos",1,NA,NA,1,NA
"2321","draadloos","netwerken",1,NA,NA,1,NA
"2322","klein","zender",1,NA,NA,1,NA
"2323","vierkant","wit",1,NA,NA,1,NA
"2324","wit","doos",1,NA,NA,1,NA
"2325","miljoen","euro",1,NA,NA,1,NA
"2326","straat","terecht",1,NA,NA,1,NA
"2327","dom","doos",1,NA,NA,1,NA
"2328","echt","rvaringsdeskundig",1,NA,NA,1,NA
"2329","dom","analoge",1,NA,NA,1,NA
"2330","afstand","eventueel",1,NA,NA,1,NA
"2331","digitaal","bestuurbaar",1,NA,NA,1,NA
"2332","echt","prima",1,NA,NA,1,NA
"2333","fase","nodig",1,NA,NA,1,NA
"2334","analoge","draaischijf",1,NA,NA,1,NA
"2335","erg","lastig",1,NA,NA,1,NA
"2336","meerdere","groepen-ideaal",1,NA,NA,1,NA
"2337","digitaal","display",1,NA,NA,1,NA
"2338","slim","gasmeter",1,NA,NA,1,NA
"2339","analoge","meter",1,NA,NA,1,NA
"2340","elektrisch","display",1,NA,NA,1,NA
"2341","netbeheerd","echt",1,NA,NA,1,NA
"2342","echt","expliciet",1,NA,NA,1,NA
"2343","dom","elektriciteitsmeter",1,NA,NA,1,NA
"2344","grijs","analoge",1,NA,NA,1,NA
"2345","surveillance","apparatuur",1,NA,NA,1,NA
"2346","opdrachtgever","strafbaar",1,NA,NA,1,NA
"2347","persoonlijk","aansprakelijk",1,NA,NA,1,NA
"2348","grootschalig","veeteelt",1,NA,NA,1,NA
"2349","synthetisch","vlees",1,NA,NA,1,NA
"2350","technologisch","surveillance",1,NA,NA,1,NA
"2351","surveillance","controle",1,NA,NA,1,NA
"2352","chang","doelen",1,NA,NA,1,NA
"2353","heel","energie",1,NA,NA,1,NA
"2354","energie","probleem",1,NA,NA,1,NA
"2355","thorium","reactors",1,NA,NA,1,NA
"2356","vh","afval",1,NA,NA,1,NA
"2357","boom","plan",1,NA,NA,1,NA
"2358","aarde","precies",1,NA,NA,1,NA
"2359","vd","natuur",1,NA,NA,1,NA
"2360","chem","trails",1,NA,NA,1,NA
"2361","gewoon","onnatuurlijk",1,NA,NA,1,NA
"2362","“slimme”","meter",1,NA,NA,1,NA
"2363","citie","coming",1,NA,NA,1,NA
"2364","lipids","chip",1,NA,NA,1,NA
"2365","essentieel","verschil",1,NA,NA,1,NA
"2366","energie","verbruik",1,NA,NA,1,NA
"2367","één","super",1,NA,NA,1,NA
"2368","500miljard","dollar",1,NA,NA,1,NA
"2369","serieus","vraag",1,NA,NA,1,NA
"2370","mens","bewust",1,NA,NA,1,NA
"2371","anders","suggestie",1,NA,NA,1,NA
"2372","wit","kast",1,NA,NA,1,NA
"2373","kast","enz",1,NA,NA,1,NA
"2374","veiligheid","regio’",1,NA,NA,1,NA
"2375","city","state’",1,NA,NA,1,NA
"2376","gewoon","burger",1,NA,NA,1,NA
"2377","wetenschappelijk","onderbouwen",1,NA,NA,1,NA
"2378","onderbouwen","concept",1,NA,NA,1,NA
"2379","oliemaatschappijen","serieus",1,NA,NA,1,NA
"2380","eigen","productie",1,NA,NA,1,NA
"2381","waarschijnlijk","collateral",1,NA,NA,1,NA
"2382","personenauto","duur",1,NA,NA,1,NA
"2383","soortgelijk","plan",1,NA,NA,1,NA
"2384","dagelijks","woon-werkverkeer",1,NA,NA,1,NA
"2385","ecosociaal","belastingen",1,NA,NA,1,NA
"2386","belangrijk","must",1,NA,NA,1,NA
"2387","digitaal","klimaatneutraal",1,NA,NA,1,NA
"2388","klimaatneutraal","wereld",1,NA,NA,1,NA
"2389","consumentendata","vrij",1,NA,NA,1,NA
"2390","vrij","verkiezing",1,NA,NA,1,NA
"2391","belangrijk","pleitbezorger",1,NA,NA,1,NA
"2392","noodzakelijke","behoefte",1,NA,NA,1,NA
"2393","belangrijk","graanproducent",1,NA,NA,1,NA
"2394","ander","markt",1,NA,NA,1,NA
"2395","Westers","machtsblok",1,NA,NA,1,NA
"2396","bepaald","wereldleider",1,NA,NA,1,NA
"2397","beetje","ver",1,NA,NA,1,NA
"2398","respectievelijke","plan",1,NA,NA,1,NA
"2399","verdenken","stil",1,NA,NA,1,NA
"2400","Private","sanctie",1,NA,NA,1,NA
"2401","lang","weg",1,NA,NA,1,NA
"2402","goed","mogelijk",1,NA,NA,1,NA
"2403","totaal","kaalslag",1,NA,NA,1,NA
"2404","vrijwillig","marktuitsluiting",1,NA,NA,1,NA
"2405","verschillend","merk",1,NA,NA,1,NA
"2406","wit","kas",1,NA,NA,1,NA
"2407","juridisch","kloppen",1,NA,NA,1,NA
"2408","stad","dadelijk",1,NA,NA,1,NA
"2409","surveillance","staan",1,NA,NA,1,NA
"2410","gemeentelijk","partij",1,NA,NA,1,NA
"2411","bijbel","lezen",1,NA,NA,1,NA
"2412","rudolf","steiner",1,NA,NA,1,NA
"2413","afleiding","oorlog",1,NA,NA,1,NA
"2414","romeins","rijk",1,NA,NA,1,NA
"2415","nieuw","eu",1,NA,NA,1,NA
"2416","Mysterieus","wit",1,NA,NA,1,NA
"2417","erg","toevallig",1,NA,NA,1,NA
"2418","generatie","verder",1,NA,NA,1,NA
"2419","echt","plannen",1,NA,NA,1,NA
"2420","“smart","city”",1,NA,NA,1,NA
"2421","city”","kant",1,NA,NA,1,NA
"2422","dom","lamza**kken",1,NA,NA,1,NA
"2423","menselijkheid","kwijt",1,NA,NA,1,NA
"2424","stuk","land",1,NA,NA,1,NA
"2425","groot","groep",1,NA,NA,1,NA
"2426","grote","stad",1,NA,NA,1,NA
"2427","lokaal","politiek",1,NA,NA,1,NA
"2428","openbaar","camera",1,NA,NA,1,NA
"2429","paar","handhaver",1,NA,NA,1,NA
"2430","extra","gemeentebelasting",1,NA,NA,1,NA
"2431","2030/wef","thema",1,NA,NA,1,NA
"2432","gemeentelijk","kartel",1,NA,NA,1,NA
"2433","eigen","ding",1,NA,NA,1,NA
"2434","nat","droom",1,NA,NA,1,NA
"2435","onbetrouwbaar","zooit",1,NA,NA,1,NA
"2436","project","vergunningsplichtig",1,NA,NA,1,NA
"2437","bouwproject","stop",1,NA,NA,1,NA
"2438","groot","lokaal",1,NA,NA,1,NA
"2439","achtergrond","verder",1,NA,NA,1,NA
"2440","keer","goed",1,NA,NA,1,NA
"2441","richten","vraag",1,NA,NA,1,NA
"2442","eigen","autonomie",1,NA,NA,1,NA
"2443","1","smren",1,NA,NA,1,NA
"2444","Verdienmodel","telecomprovider",1,NA,NA,1,NA
"2445","nutteloos","internetconsultatie",1,NA,NA,1,NA
"2446","Chins","test",1,NA,NA,1,NA
"2447","https://twente.com/global-goals/11-sustainable-cities-and-communities/enschede-wordt-een-smart-city","https://www.enschede.nl/bestuur/privacy/wifi-tellingen-binnensteden",1,NA,NA,1,NA
"2448","verdenken","gang",1,NA,NA,1,NA
"2449","totaal","onbekend",1,NA,NA,1,NA
"2450","onbekend","bedrijf",1,NA,NA,1,NA
"2451","..best","remediën",1,NA,NA,1,NA
"2452","remediën","primum",1,NA,NA,1,NA
"2453","goed","zaak",1,NA,NA,1,NA
"2454","leuk","baan",1,NA,NA,1,NA
"2455","angst","leven",1,NA,NA,1,NA
"2456","ritueel","kindermisbruik",1,NA,NA,1,NA
"2457","gewoon","geld",1,NA,NA,1,NA
"2458","plaatselijk","economie",1,NA,NA,1,NA
"2459","school","dicht",1,NA,NA,1,NA
"2460","dicht","echt",1,NA,NA,1,NA
"2461","goed","onderwijs",1,NA,NA,1,NA
"2462","gemeenschap","leven",1,NA,NA,1,NA
"2463","munt","mens",1,NA,NA,1,NA
"2464","nieud","manier",1,NA,NA,1,NA
"2465","dom","idioot",1,NA,NA,1,NA
"2466","idioot","schap",1,NA,NA,1,NA
"2467","vrijheid","leven",1,NA,NA,1,NA
"2468","eth","energie",1,NA,NA,1,NA
"2469","actief","anti",1,NA,NA,1,NA
"2470","plaatsen","verdenken",1,NA,NA,1,NA
"2471","technologie","bezig",1,NA,NA,1,NA
"2472","https://mobile.spie.com/en/smart-city","voortgang",1,NA,NA,1,NA
"2473","gaam","wereld",1,NA,NA,1,NA
"2474","uitzonderlijk","haat",1,NA,NA,1,NA
"2475","petitie","https://petities.nl/petitions/stop-smart-city-apeldoorn-en-de-uitrol-van-de-kastjes-van-radioled?locale=nl",1,NA,NA,1,NA
"2476","globalist","nat",1,NA,NA,1,NA
"2477","nat","droimmen",1,NA,NA,1,NA
"2478","gratis","publiek",1,NA,NA,1,NA
"2479","duidelijk","ander",1,NA,NA,1,NA
"2480","brinnen","@watjenietzietoptv",1,NA,NA,1,NA
"2481","links","ziekte",1,NA,NA,1,NA
"2482","1","lockdown",1,NA,NA,1,NA
"2483",",,en","heel",1,NA,NA,1,NA
"2484","heel","zomer",1,NA,NA,1,NA
"2485","experimenteel","mrna",1,NA,NA,1,NA
"2486","overheid","moedwillig",1,NA,NA,1,NA
"2487","doel","only",1,NA,NA,1,NA
"2488","lantaarnpaal","opzetten",1,NA,NA,1,NA
"2489","booster","geldig",1,NA,NA,1,NA
"2490","erg","nieuwsgierig",1,NA,NA,1,NA
"2491","QR","chip",1,NA,NA,1,NA
"2492","chip","systeem",1,NA,NA,1,NA
"2493","energie","nodig",1,NA,NA,1,NA
"2494","zonnepanelen","etc",1,NA,NA,1,NA
"2495","mens","volledig",1,NA,NA,1,NA
"2496","Impfen","macht",1,NA,NA,1,NA
"2497","gelukkig","vrijheid",1,NA,NA,1,NA
"2498","experimenteel","gentherapie",1,NA,NA,1,NA
"2499","goed","burgermeester",1,NA,NA,1,NA
"2500","serieus","bezig",1,NA,NA,1,NA
"2501","eigen","pad",1,NA,NA,1,NA
"2502","platteland","goed",1,NA,NA,1,NA
"2503","smren","city’",1,NA,NA,1,NA
"2504","snel","5g",1,NA,NA,1,NA
"2505","menselijkbgedrag","monitor",1,NA,NA,1,NA
"2506","vol","trots",1,NA,NA,1,NA
"2507","china","gewoon",1,NA,NA,1,NA
"2508","prima","oplossing",1,NA,NA,1,NA
"2509","groot","vervuild",1,NA,NA,1,NA
"2510","vervuild","bedrijf",1,NA,NA,1,NA
"2511","begin","boom",1,NA,NA,1,NA
"2512","goed","klimaat",1,NA,NA,1,NA
"2513","klimaten","neutraal",1,NA,NA,1,NA
"2514","allerbest","klimaat",1,NA,NA,1,NA
"2515","klimaat","neutraal",1,NA,NA,1,NA
"2516","snel","internet",1,NA,NA,1,NA
"2517","energie","verbruiker",1,NA,NA,1,NA
"2518","groot","data-centrale",1,NA,NA,1,NA
"2519","energie","gebruik",1,NA,NA,1,NA
"2520","oud","persoonsgegeven",1,NA,NA,1,NA
"2521","totaal","overbodig",1,NA,NA,1,NA
"2522","digitaal","QR.",1,NA,NA,1,NA
"2523","QR.","bedoeling",1,NA,NA,1,NA
"2524","d","schuld",1,NA,NA,1,NA
"2525","nieuw","oplossing",1,NA,NA,1,NA
"2526","eigen","pensioen",1,NA,NA,1,NA
"2527","oprecht","advies.",1,NA,NA,1,NA
"2528","overheid","boeren",1,NA,NA,1,NA
"2529","nieuw","wetgeving",1,NA,NA,1,NA
"2530","goed","boer",1,NA,NA,1,NA
"2531","industreel","boer",1,NA,NA,1,NA
"2532","geniaal","idee",1,NA,NA,1,NA
"2533","nieuw","rage",1,NA,NA,1,NA
"2534","zogenaamd","technicus",1,NA,NA,1,NA
"2535","vol","daglicht",1,NA,NA,1,NA
"2536","emissiearm","camera",1,NA,NA,1,NA
"2537","nieuw","LTN-barrières",1,NA,NA,1,NA
"2538","mens","geleidelijk",1,NA,NA,1,NA
"2539","https://t.me/ScarletFranciniItaly","UK",1,NA,NA,1,NA
"2540","UK","weekend",1,NA,NA,1,NA
"2541","ander","afdeling",1,NA,NA,NA,1
"2542","Venezolaans","Observatorium",1,NA,NA,NA,1
"2543","eisten","verandering",1,NA,NA,NA,1
"2544","grootste","VOEDSELVERSTREKKERS",1,NA,NA,NA,1
"2545","speciaal","website",1,NA,NA,NA,1
"2546","zogenoemd","piekbelaster",1,NA,NA,NA,1
"2547","kwetsbaar","natuurgebied",1,NA,NA,NA,1
"2548","belteam","paraten",1,NA,NA,NA,1
"2549","woest","aantrekkelijk",1,NA,NA,NA,1
"2550","nieuw","website",1,NA,NA,NA,1
"2551","mogelijk","betrokkenheid",1,NA,NA,NA,1
"2552","Amerikaans","wet",1,NA,NA,NA,1
"2553","kritisch","informatie",1,NA,NA,NA,1
"2554","geweldig","dingen",1,NA,NA,NA,1
"2555","nieuw","Biden-termijn",1,NA,NA,NA,1
"2556","Biden-termijn","rampzalig",1,NA,NA,NA,1
"2557","Amerikaans","militair",1,NA,NA,NA,1
"2558","militair","beproeving",1,NA,NA,NA,1
"2559","militair","figuur",1,NA,NA,NA,1
"2560","voormalig","brigadegeneraal",1,NA,NA,NA,1
"2561","militair","kring",1,NA,NA,NA,1
"2562","politiek","voorkeur",1,NA,NA,NA,1
"2563","crimineel","bende",1,NA,NA,NA,1
"2564","ongeken","stijging",1,NA,NA,NA,1
"2565","voorraad","wapen",1,NA,NA,NA,1
"2566","militair","uitrusting",1,NA,NA,NA,1
"2567","machtig","Amerikaans",1,NA,NA,NA,1
"2568","Amerikaans","marinier",1,NA,NA,NA,1
"2569","duister","geheim",1,NA,NA,NA,1
"2570","tiental","miljoenen",1,NA,NA,NA,1
"2571","heimelijk","verstandhouding",1,NA,NA,NA,1
"2572","bedrog","los",1,NA,NA,NA,1
"2573","wereldwijde","pandemie",1,NA,NA,NA,1
"2574","donker","onderbuik",1,NA,NA,NA,1
"2575","sinister","complot",1,NA,NA,NA,1
"2576","stolen","verkiezing",1,NA,NA,NA,1
"2577","buitenlands","inmenging",1,NA,NA,NA,1
"2578","buitenlands","bezetting",1,NA,NA,NA,1
"2579","hooggeplaatsen","militair",1,NA,NA,NA,1
"2580","militair","officier",1,NA,NA,NA,1
"2581","moedig","hooggeplaatst",1,NA,NA,NA,1
"2582","hooggeplaatst","militair",1,NA,NA,NA,1
"2583","militair","kapiteins",1,NA,NA,NA,1
"2584","onverschrok","stemmen",1,NA,NA,NA,1
"2585","militair","generaal",1,NA,NA,NA,1
"2586","seismisch","verschuiving",1,NA,NA,NA,1
"2587","wetgevend","oorlog",1,NA,NA,NA,1
"2588","toekomst","insecten",1,NA,NA,NA,1
"2589","kunstmatig","vlees",1,NA,NA,NA,1
"2590","Kroatisch","EP-lid",1,NA,NA,NA,1
"2591","bepalen","tijd",1,NA,NA,NA,1
"2592","voedsel","tekort",1,NA,NA,NA,1
"2593","overheid","klaar",1,NA,NA,NA,1
"2594","lekker","gemaal",1,NA,NA,NA,1
"2595","gemaal","insecten",1,NA,NA,NA,1
"2596","ernstig","allergisch",1,NA,NA,NA,1
"2597","behoorlijk","kankerverwekkend",1,NA,NA,NA,1
"2598","zogenaamd","zijdespin",1,NA,NA,NA,1
"2599","larg","insects",1,NA,NA,NA,1
"2600","ues","its",1,NA,NA,NA,1
"2601","I","have",1,NA,NA,NA,1
"2602","have","plenty",1,NA,NA,NA,1
"2603","onderliggenen","zijdespinnen",1,NA,NA,NA,1
"2604","inheems","Australisch",1,NA,NA,NA,1
"2605","Australisch","vink",1,NA,NA,NA,1
"2606","menselijk","hand",1,NA,NA,NA,1
"2607","sterk","webben",1,NA,NA,NA,1
"2608","heel","vogel",1,NA,NA,NA,1
"2609","Golden","Orb-spin",1,NA,NA,NA,1
"2610","Just","grap",1,NA,NA,NA,1
"2611","dergelijk","beleid",1,NA,NA,NA,1
"2612","🤮","Insect",1,NA,NA,NA,1
"2613","miljoen","dood",1,NA,NA,NA,1
"2614","leuk","prik",1,NA,NA,NA,1
"2615","horror","wereld",1,NA,NA,NA,1
"2616","Landj","pik",1,NA,NA,NA,1
"2617","eigen","foodhub",1,NA,NA,NA,1
"2618","echt","moordneiging",1,NA,NA,NA,1
"2619","oorlog","misdadiger",1,NA,NA,NA,1
"2620","dood","herdenking",1,NA,NA,NA,1
"2621","miljoen","soldaat",1,NA,NA,NA,1
"2622","vader","etc",1,NA,NA,NA,1
"2623","willekeurig","winkel",1,NA,NA,NA,1
"2624","gmo","groente",1,NA,NA,NA,1
"2625","groente","Bullshien",1,NA,NA,NA,1
"2626","één","industriel",1,NA,NA,NA,1
"2627","industriel","revolutie",1,NA,NA,NA,1
"2628","boer","leeg",1,NA,NA,NA,1
"2629","tektonisch","plaat",1,NA,NA,NA,1
"2630","brandhaard","wereldwijd",1,NA,NA,NA,1
"2631","wereldwijd","catastrofe",1,NA,NA,NA,1
"2632","autonoom","land",1,NA,NA,NA,1
"2633","figuurlijk","dood",1,NA,NA,NA,1
"2634","afschuwwekken","bericht",1,NA,NA,NA,1
"2635","planeet","aarde",1,NA,NA,NA,1
"2636","intens","proces",1,NA,NA,NA,1
"2637","zo’n","sterk",1,NA,NA,NA,1
"2638","sterk","dualiteit",1,NA,NA,NA,1
"2639","laat","jaar",1,NA,NA,NA,1
"2640","versterken","mate",1,NA,NA,NA,1
"2641","groot","innerlijke",1,NA,NA,NA,1
"2642","innerlijke","kloof",1,NA,NA,NA,1
"2643","hoog","Bewustzijn",1,NA,NA,NA,1
"2644","laag","overlevingsmechanismen",1,NA,NA,NA,1
"2645","kosmisch","energi",1,NA,NA,NA,1
"2646","planeet","rondrazen",1,NA,NA,NA,1
"2647","omvangrijk","groot",1,NA,NA,NA,1
"2648","wakker","mens",1,NA,NA,NA,1
"2649","eeuw","lang",1,NA,NA,NA,1
"2650","omvangrijk","manipulatie",1,NA,NA,NA,1
"2651","t","splitsing",1,NA,NA,NA,1
"2652","uiterlijk","veiligheid",1,NA,NA,NA,1
"2653","innerlijke","veiligheid",1,NA,NA,NA,1
"2654","“wakkere”","kanaal",1,NA,NA,NA,1
"2655","wereldse","gebeurtenissen",1,NA,NA,NA,1
