"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"535","grün","Licht",6,4,NA,NA,2
"536","ausufernd","Überwachung",6,6,6,NA,NA
"537","automatisieren","Verkehrsüberwachung",6,6,6,NA,NA
"538","pöööhse","Verschwöööhrung",6,NA,5,NA,1
"539","gesund","Menschenverstand",6,NA,3,1,2
"540","groß","Bedrohung",6,NA,2,NA,4
"541","Jahr","spät",6,NA,2,NA,4
"542","erst","Linie",6,NA,1,2,3
"543","kurz","fassen",6,NA,6,NA,NA
"544","westlich","Finanzelite",6,NA,6,NA,NA
"545","digital","Identitäts",6,NA,6,NA,NA
"546","kybernetisch-technokratisch","Herrschaftsmaschinerie",6,NA,6,NA,NA
"547","weitreichend","Freiheitseinschränkung",6,NA,6,NA,NA
"548","a[","ll",6,NA,1,1,4
"549","ll","Video",6,NA,1,1,4
"550","nah","Generation",6,NA,1,3,2
"551","Akt|Akte","Überwachung",6,NA,6,NA,NA
"552","total","Testpflicht",6,NA,6,NA,NA
"553","groß","Neustart",6,NA,1,4,1
"554","sinkend","Zahl",6,NA,6,NA,NA
"555","schnell","Impfung",6,NA,6,NA,NA
"556","weltweit","Kampf",6,NA,6,NA,NA
"557","regelmäßig","Razzie",6,NA,6,NA,NA
"558","divers","Verschwörungstheorie",6,NA,6,NA,NA
"559","gestohlen","Wahl",6,NA,6,NA,NA
"560","neu","Klimagesetz",6,NA,6,NA,NA
"561","Staat","abhängig",6,NA,1,NA,5
"562","gelehrt","Älteste",6,NA,6,NA,NA
"563","deutsch","Volk",6,NA,1,1,4
"564","deutsch","Bundesministerien",6,NA,NA,6,NA
"565","zum[","neu",6,NA,NA,1,5
"566","wichtig","Rolle",6,NA,NA,2,4
"567","global","Nachhaltigkeitsziel",6,NA,NA,6,NA
"568","experimentell","Medikament",6,NA,NA,5,1
"569","weltweit","Erwerbsbevölkerung",6,NA,NA,6,NA
"570","groß","Segen",6,NA,NA,6,NA
"571","Agrarsektor","radikal",6,NA,NA,6,NA
"572","Labor","hergestellt",6,NA,NA,4,2
"573","ganz","besonder",6,NA,NA,2,4
"574","digital","Zukunft",6,NA,NA,6,NA
"575","funktional","Stadt",6,NA,NA,6,NA
"576","biometrisch","Paß",6,NA,NA,6,NA
"577","wahr","Hintergrund",6,NA,NA,NA,6
"578","wachsend","Weltbevölkerung",6,NA,NA,NA,6
"579","offiziell","Richtlinie",6,NA,NA,NA,6
"580","für’s","Klima",6,NA,NA,NA,6
"581","bestimmt","Menge",6,NA,NA,NA,6
"582","groß","Rolle",6,NA,NA,NA,6
"583","menschlich","Brustmilch",6,NA,NA,NA,6
"584","lokal","Produkt",6,NA,NA,NA,6
"585","robu","Auto",6,NA,NA,NA,6
"586","unser","Essen",6,NA,NA,NA,6
"587","verarbeiten","Lebensmittel",6,NA,NA,NA,6
"588","adult","Form",6,NA,NA,NA,6
"589","wissen","Insekt",6,NA,NA,NA,6
"590","wer","Bedenken",6,NA,NA,NA,6
"591","groß","Beliebtheit",6,NA,NA,NA,6
"592","heutig","Zeit",6,NA,NA,NA,6
"593","verschieden","Insekt",6,NA,NA,NA,6
"594","ätherisch","Öl",6,NA,NA,NA,6
"595","entfettet","Hausgrille",6,NA,NA,NA,6
"596","beigemengt","Hausgrille",6,NA,NA,NA,6
"597","hoch","ob",6,NA,NA,NA,6
"598","empfohlen","Rezeptur",6,NA,NA,NA,6
"599","Rezeptur","speziell",6,NA,NA,NA,6
"600","weit","Anregung",6,NA,NA,NA,6
"601","holländisch","Bauer",6,NA,NA,NA,6
"602","Milliarde","Insekt",6,NA,NA,NA,6
"603","ander","fast",6,NA,NA,NA,6
"604","verdächtig","zutaten",6,NA,NA,NA,6
"605","makabr","Zubereitungsmethoden",6,NA,NA,NA,6
"606","Gefangene","Kind",6,NA,NA,NA,6
"607","industriell","Fleischwölfe",6,NA,NA,NA,6
"608","mexikanisch","Grenze",6,NA,NA,NA,6
"609","Arbeiter","illegal",6,NA,NA,NA,6
"610","illegal","Einwanderer",6,NA,NA,NA,6
"611","Arbeit","gut",6,NA,NA,NA,6
"612","gut","Geld",6,NA,NA,NA,6
"613","khazarische/bolschewistisch","Mafia",6,NA,NA,NA,6
"614","tief","unterirdisch",6,NA,NA,NA,6
"615","unterirdisch","Militärbasen",6,NA,NA,NA,6
"616","Vatikan/katholisch","Kirche",6,NA,NA,NA,6
"617","erschütternd","Zahl",6,NA,NA,NA,6
"618","vergewaltigt","Mädchen/Frauen",6,NA,NA,NA,6
"619","ander","sozial",6,NA,NA,NA,6
"620","sozial","Plattform",6,NA,NA,NA,6
"621","erst","Anzeichen",6,NA,NA,NA,6
"622","Geschichte","erschreckend",6,NA,NA,NA,6
"623","erschreckend","wahr",6,NA,NA,NA,6
"624","jährlich","getötet",6,NA,NA,NA,6
"625","getötet","Nutztier",6,NA,NA,NA,6
"626","verschieden","Studie|Studium",6,NA,NA,NA,6
"627","ander","Geschichte",6,NA,NA,NA,6
"628","glänzend","vierstöckig",6,NA,NA,NA,6
"629","vierstöckig","McDonald's",6,NA,NA,NA,6
"630","künstlich","hergestellt",6,NA,NA,NA,6
"631","deutsch","Öffentlichkeit",6,NA,NA,NA,6
"632","neu","abstrus",6,NA,NA,NA,6
"633","abstrus","Lockdown",6,NA,NA,NA,6
"634","gelb","Insekt",6,NA,NA,NA,6
"635","hergestellt","Lebensmittel",6,NA,NA,NA,6
"636","zunehmend","Verwendung",6,NA,NA,NA,6
"637","heftig","Widerstand",6,NA,NA,NA,6
"638","italienisch","Verordnung",6,NA,NA,NA,6
"639","Versuch","dankend",6,NA,NA,NA,6
"640","Euer","Spiel",6,NA,NA,NA,6
"641","öffentlich","Einrichtung",5,2,NA,2,1
"642","frei","Markt",5,1,NA,3,2
"643","wahr","Grund",5,1,3,NA,2
"644","digital","ID",5,1,1,3,NA
"645","grün","Zertifikat",5,4,5,NA,NA
"646","🔵⚫️‼","️",5,5,3,2,NA
"647","künstlich","erzeugen",5,1,1,NA,3
"648","demokratisch","Bürgermeister",5,3,NA,NA,2
"649","ganz","Reihe",5,2,NA,3,2
"650","sogenannt","Pandemie",5,5,NA,NA,NA
"651","interessant","Dokument",5,1,NA,4,NA
"652","sogenannt","Covid",5,5,NA,NA,NA
"653","angeblich","Klimanotstand",5,5,NA,NA,NA
"654","❤️🤍💚","@freienordrheinwestfal",5,2,NA,2,1
"655","@freienordrheinwestfal","💚🤍❤️",5,2,NA,2,1
"656","erneuerbare","Energie",5,1,1,5,NA
"657","Meter","breit",5,1,1,5,NA
"658","Kilometer","lang",5,1,1,5,NA
"659","eigen","Bevölkerung",5,1,3,NA,1
"660","neu","Video",5,3,1,NA,1
"661","öffentlich","Raum",5,1,NA,4,NA
"662","Fuß","erreichbar",5,5,NA,NA,NA
"663","verrückt","digital",5,5,NA,NA,NA
"664","stellvertretend","grün",5,5,NA,NA,NA
"665","grün","Landesvorsitzende",5,5,NA,NA,NA
"666","Mensch","zukünftig",5,5,NA,NA,NA
"667","Auto","anweisen",5,5,NA,NA,NA
"668","Zwangsmaßnahme","planen",5,5,NA,NA,NA
"669","Jahr","sogenannt",5,5,NA,NA,NA
"670","speziell","Genehmigung",5,5,NA,NA,NA
"671","grün","Verbotspartei",5,5,NA,NA,NA
"672","ander","Mensch",5,1,2,1,1
"673","neu","Gesetz",5,1,2,1,1
"674","ander","Weltmetropolen",5,5,NA,NA,NA
"675","linksgrün","regieren",5,5,NA,NA,NA
"676","regieren","deutsch",5,5,NA,NA,NA
"677","regelrecht","Überbietungswettbewerb",5,5,NA,NA,NA
"678","Minute","Freigang",5,5,NA,NA,NA
"679","Mensch","radikal",5,4,1,1,NA
"680","global","Konflikt",5,5,1,2,NA
"681","neu","Name",5,4,NA,1,1
"682","offen","Konzentrationslager",5,3,3,5,NA
"683","ronialisiert","Wahnsinn",5,1,NA,2,2
"684","digital","System",5,1,NA,4,1
"685","weltweit","groß",5,2,NA,1,2
"686","neu","regelung",5,3,3,1,NA
"687","gesamt","Menschheit",5,1,NA,1,3
"688","ganz","ander",5,2,1,NA,2
"689","ander","Grund|Gründen",5,5,1,NA,NA
"690","ander","begeben",5,5,1,NA,NA
"691","eigen","Stadtteil",5,4,1,NA,NA
"692","Welt","tatsächlich",5,5,1,NA,NA
"693","Kurzstreckenflug","komplett",5,5,1,NA,NA
"694","global","Nahrungsmittelkrise",5,4,NA,NA,1
"695","ander","Stadtzone",5,5,5,NA,NA
"696","kommend","Woche",5,NA,4,NA,1
"697","erst","Klimalockdown",5,NA,5,NA,NA
"698","gut","Idee",5,NA,1,NA,4
"699","derzeitig","Krise",5,NA,3,2,NA
"700","finster","Plan",5,NA,4,NA,1
"701","gesellschaftlich","Leben",5,NA,3,1,1
"702","dein","Leben",5,NA,3,NA,2
"703","fossil","Energieträger",5,NA,1,4,NA
"704","nah","Tag",5,NA,1,3,1
"705","Tag","spät",5,NA,3,NA,2
"706","Mensch","gemacht",5,NA,3,2,NA
"707","ander","Bundesland",5,NA,3,NA,2
"708","a[","rtikel",5,NA,5,NA,NA
"709","angeblich","fair",5,NA,5,NA,NA
"710","demokratisch","Abstimmung",5,NA,5,NA,NA
"711","blaupause.tv","abonni",5,NA,2,1,2
"712","➡️","@blaupausetv",5,NA,2,1,2
"713","Hektar","Land",5,NA,1,2,2
"714","WEF-","treu",5,NA,5,NA,NA
"715","treu","Staatspräsident",5,NA,5,NA,NA
"716","selbstverständlich","Teil",5,NA,5,NA,NA
"717","Mensch","verursacht",5,NA,5,NA,NA
"718","verursacht","Klimawandel",5,NA,5,NA,NA
"719","unwissenschaftlich","Vorgangsweise",5,NA,5,NA,NA
"720","wichtig","Feiertag",5,NA,5,NA,NA
"721","schwierig","Unterfang",5,NA,5,NA,NA
"722","extrem","Energiesparmaßnahmen",5,NA,5,NA,NA
"723","nach","absichtlich",5,NA,5,NA,NA
"724","absichtlich","herbeigeführt",5,NA,5,NA,NA
"725","herbeigeführt","Krise",5,NA,4,1,NA
"726","stark","Inflation",5,NA,5,NA,NA
"727","offen","Straße",5,NA,1,NA,4
"728","westlich","Gesellschaft",5,NA,3,1,1
"729","beständig","Berieselung",5,NA,5,NA,NA
"730","unterschätzend","Gefahr",5,NA,5,NA,NA
"731","Bürger","beständig",5,NA,5,NA,NA
"732","apokalyptisch","Reiter",5,NA,5,NA,NA
"733","Medienfuror","befeuert",5,NA,5,NA,NA
"734","Bundestagswahl","nahtlos",5,NA,5,NA,NA
"735","normal","Leben",5,NA,4,NA,1
"736","eigen","Kind",5,NA,3,NA,2
"737","e","Theorie",5,NA,5,NA,NA
"738","e","Mißbrauch",5,NA,5,NA,NA
"739","rophal","Erziehung",5,NA,5,NA,NA
"740","ch","Tod",5,NA,5,NA,NA
"741","utsch","Wirtschaftsnachricht",5,NA,5,NA,NA
"742","n","fleißig",5,NA,5,NA,NA
"743","fleißig","zählen",5,NA,5,NA,NA
"744","Co2-","Ausstoß",5,NA,4,1,NA
"745","unverständlich","Ding",5,NA,5,NA,NA
"746","angesehen","Spezialist",5,NA,5,NA,NA
"747","schädlich","Wirkung",5,NA,5,NA,NA
"748","psychiatrisch","Erkrankung",5,NA,5,NA,NA
"749","medial","Zerlegung",5,NA,5,NA,NA
"750","pädophil","Epstein",5,NA,5,NA,NA
"751","importiert","Antisemitismus",5,NA,5,NA,NA
"752","Medium","scharf",5,NA,5,NA,NA
"753","scharf","Kritik",5,NA,5,NA,NA
"754","lesenswert","Beitrag",5,NA,5,NA,NA
"755","gelöscht","Datum",5,NA,5,NA,NA
"756","erheblich","Indiz",5,NA,5,NA,NA
"757","ausreichend","Vorgabe",5,NA,5,NA,NA
"758","entsprechend","Verfassungsbeschwerde",5,NA,5,NA,NA
"759","klingen","schön",5,NA,5,NA,NA
"760","schön","harmlos",5,NA,5,NA,NA
"761","weltweit","Lockdowns",5,NA,5,NA,NA
"762","deutsch","Mensch",5,NA,5,NA,NA
"763","neu","Telegram",5,NA,4,NA,1
"764","vorgelegen","Studie",5,NA,5,NA,NA
"765","sozial","Kreditsystem",5,NA,1,1,3
"766","groß","Problem",5,NA,3,2,NA
"767","Gequake","➡️",5,NA,3,1,1
"768","t.me/standpunktgequak","Standpunkt",5,NA,3,1,1
"769","Standpunkt","➡️",5,NA,3,1,1
"770","eigen","Schluß",5,NA,1,1,3
"771","Geschäft","stark",5,NA,NA,5,NA
"772","groß","deutsch",5,NA,NA,5,NA
"773","deutsch","Anbieter",5,NA,NA,5,NA
"774","weltweit","Schwergewicht",5,NA,NA,5,NA
"775","weit","Weg",5,NA,NA,5,NA
"776","autonom","Supermarkt",5,NA,NA,5,NA
"777","groß","Forschungspark",5,NA,NA,5,NA
"778","nah","Großprojekt",5,NA,NA,5,NA
"779","groß","Areal",5,NA,NA,5,NA
"780","Art","kreisrund",5,NA,NA,5,NA
"781","weltweit","erst",5,NA,NA,3,2
"782","ganz","wichtig",5,NA,NA,1,4
"783","neu","Möglichkeit",5,NA,NA,4,1
"784","chemisch","Kriegsführung",5,NA,NA,1,4
"785","direkt","Botschaft",5,NA,NA,1,4
"786","denkend","Mensch",5,NA,NA,1,4
"787","fragwürdig","Prophezeiung",5,NA,NA,5,NA
"788","Ende","privat",5,NA,NA,5,NA
"789","privat","Eigentum",5,NA,NA,5,NA
"790","neu","Denkweise",5,NA,NA,5,NA
"791","beworben","saudisch",5,NA,NA,5,NA
"792","groß","privat",5,NA,NA,1,4
"793","menschlich","Blut",5,NA,NA,5,NA
"794","Ableitung","hervorbringen",5,NA,NA,5,NA
"795","Weltherrscher","Volksbewegung",5,NA,NA,5,NA
"796","lang","gern",5,NA,NA,5,NA
"797","propagandistischen","Zukunftsvision",5,NA,NA,5,NA
"798","utopisch","Vision",5,NA,NA,5,NA
"799","futuristisch","Stadt",5,NA,NA,5,NA
"800","nah","Betrachtung",5,NA,NA,5,NA
"801","großartig","technisch",5,NA,NA,5,NA
"802","technisch","Errungenschaft",5,NA,NA,5,NA
"803","vernetzter","System",5,NA,NA,5,NA
"804","ausschließlich","positiv",5,NA,NA,5,NA
"805","möglich","tatsächlich",5,NA,NA,5,NA
"806","tatsächlich","Verbesserung",5,NA,NA,5,NA
"807","dagewesen","Totalüberwachung",5,NA,NA,5,NA
"808","kybernetisch","Zukunft",5,NA,NA,5,NA
"809","zusätzlich","Vektor",5,NA,NA,5,NA
"810","wirtschaftlich","Zusammenbruch",5,NA,NA,5,NA
"811","beispiellos","Störung",5,NA,NA,5,NA
"812","Einführung","pflanzlich",5,NA,NA,5,NA
"813","hergestellt","Produkt",5,NA,NA,4,1
"814","neu","international",5,NA,NA,5,NA
"815","zunehmend","Spekulation",5,NA,NA,5,NA
"816","russisch","Achse",5,NA,NA,5,NA
"817","beträchtlich","Zufuhr",5,NA,NA,5,NA
"818","Energiesektor","erheblich",5,NA,NA,5,NA
"819","zentral","Bedeutung",5,NA,NA,5,NA
"820","Krieg","verursacht",5,NA,NA,5,NA
"821","verursacht","Nahrungsmittelknappheit",5,NA,NA,5,NA
"822","technokratisch","Kontrollnetz",5,NA,NA,5,NA
"823","allgemein","bekannt",5,NA,NA,5,NA
"824","hybrider","Krieg",5,NA,NA,5,NA
"825","öffentlich","Vorbereitung",5,NA,NA,5,NA
"826","jeglich","Werbung",5,NA,NA,5,NA
"827","gut","Beispiel",5,NA,NA,1,4
"828","frei","Volk",5,NA,NA,1,4
"829","ander","Teil|Teilen",5,NA,NA,1,4
"830","wichtig","Punkt",5,NA,NA,1,4
"831","Wahl","zukünftig",5,NA,NA,5,NA
"832","zukünftig","abschaffen",5,NA,NA,5,NA
"833","durchgeknallt","Verschwörungstheoretiker",5,NA,NA,5,NA
"834","unglaublich","Zukunftsvision",5,NA,NA,5,NA
"835","folgend","Zukunftsvision",5,NA,NA,5,NA
"836","heutig","Politik",5,NA,NA,5,NA
"837","privat","Leben",5,NA,NA,5,NA
"838","gut","Job",5,NA,NA,4,1
"839","weit","Video",5,NA,NA,4,1
"840","niederländisch","Bauer",5,NA,NA,1,4
"841","Million","Tonne",5,NA,NA,1,4
"842","gesund","Ernährung",5,NA,NA,NA,5
"843","steuerbar","Bioroboter",5,NA,NA,NA,5
"844","Kundenbewertung","⭐️⭐️⭐️⭐️⭐️",5,NA,NA,NA,5
"845","vorgeschlagen","Verwendungsbedingung",5,NA,NA,NA,5
"846","langsam","ungemütlich",5,NA,NA,NA,5
"847","gut","Proteinquelle",5,NA,NA,NA,5
"848","https://t.me/tanjabraid","Blog",5,NA,NA,NA,5
"849","herkömmlich","Proteinquelle",5,NA,NA,NA,5
"850","bierähnlich","Getränk",5,NA,NA,NA,5
"851","Thema","Ernährung",5,NA,NA,NA,5
"852","anaphylaktisch","Schock",5,NA,NA,NA,5
"853","folgend","Lebensmittel",5,NA,NA,NA,5
"854","neu","Produkt",5,NA,NA,NA,5
"855","lässen","Heuschrecke",5,NA,NA,NA,5
"856","natürlich","Lebensmittel",5,NA,NA,NA,5
"857","Reihe","potenziell",5,NA,NA,NA,5
"858","potenziell","allergen",5,NA,NA,NA,5
"859","allergen","Proteine",5,NA,NA,NA,5
"860","ätherisch","Senföle",5,NA,NA,NA,5
"861","menschlich","Nahrung",5,NA,NA,NA,5
"862","groß","Krabbeln",5,NA,NA,NA,5
"863","eigen","Gesundheit",5,NA,NA,NA,5
"864","Praktizier","Spiritualität",5,NA,NA,NA,5
"865","ganz","Jahr",5,NA,NA,NA,5
"866","Natur","Essen",5,NA,NA,NA,5
"867","kalt","Gericht",5,NA,NA,NA,5
"868","erfahren","Experte",5,NA,NA,NA,5
"869","Kinderapotheke","wirksam",5,NA,NA,NA,5
"870","wirksam","Rezepte",5,NA,NA,NA,5
"871","gewerblich","Tätigkeit",5,NA,NA,NA,5
"872","Zahn","🟢",5,NA,NA,NA,5
"873","🟢","h[",5,NA,NA,NA,5
"874","Insekt","🟢",5,NA,NA,NA,5
"875","🟢","ve[",5,NA,NA,NA,5
"876","ve[","rl",5,NA,NA,NA,5
"877","Nasenblu","🟢",5,NA,NA,NA,5
"878","Kindergeburtstag","🟢",5,NA,NA,NA,5
"879","🟢","psyc[",5,NA,NA,NA,5
"880","Konzentration","🟢",5,NA,NA,NA,5
"881","🟢","säugl[",5,NA,NA,NA,5
"882","neu","Anlage",5,NA,NA,NA,5
"883","Tonne","Grille",5,NA,NA,NA,5
"884","gering","ökologisch",5,NA,NA,NA,5
"885","Gürtel","eng",5,NA,NA,NA,5
"886","optimiert","vegan",5,NA,NA,NA,5
"887","medizinisch","Maßnahme",5,NA,NA,NA,5
"888","bestäubend","Insekt",5,NA,NA,NA,5
"889","neu","Insekt",5,NA,NA,NA,5
"890","groß","Teich",5,NA,NA,NA,5
"891","schön","Teich",5,NA,NA,NA,5
"892","Android","verfügbar",5,NA,NA,NA,5
"893","enorm","Vielfalt",5,NA,NA,NA,5
"894","schlecht","Qualität",5,NA,NA,NA,5
"895","Zulassung","neu",5,NA,NA,NA,5
"896","neu","Insektenart",5,NA,NA,NA,5
"897","hart","Durchgreifen",5,NA,NA,NA,5
"898","Mineralie","angereichert",5,NA,NA,NA,5
"899","angereichert","Mehl",5,NA,NA,NA,5
"900","ökologisch","Methode",5,NA,NA,NA,5
"901","#verschwörung","#enthüllung",4,1,NA,1,3
"902","#enthüllung","#unglaublich",4,1,NA,1,3
"903","staatlich","Kontrolle",4,3,1,2,2
"904","neu","Ernährungsstrategie",4,1,NA,NA,4
"905","neu","Weg",4,1,NA,1,2
"906","breit","angelegt",4,4,NA,NA,NA
"907","angelegt","Angriff",4,4,NA,NA,NA
"908","europäisch","Volk",4,2,NA,2,NA
"909","wahr","Zweck",4,4,NA,NA,NA
"910","️‼","️‼",4,4,NA,NA,NA
"911","1930er","Jahr",4,2,2,2,NA
"912","heutig","Niveau",4,4,NA,NA,NA
"913","neu","Beitrag",4,2,NA,1,1
"914","Stadt","fangen",4,4,4,NA,NA
"915","Stadt","notwendig",4,4,1,NA,NA
"916","digital","grün",4,4,4,NA,NA
"917","Impfung","schwer",4,4,NA,NA,NA
"918","aktuell","Artikel",4,1,3,NA,NA
"919","digital","Kontrolle",4,1,NA,3,NA
"920","🟢","🟢",4,4,NA,NA,NA
"921","klein","Kind",4,1,NA,NA,3
"922","wichtig","Schritt",4,2,NA,1,2
"923","privat","Fahrzeug",4,1,1,2,NA
"924","ionisierend","Strahlung",4,4,NA,NA,NA
"925","️","♨️",4,2,1,NA,1
"926","digital","Zwilling",4,3,NA,NA,1
"927","beliebt","Idee",4,4,2,4,NA
"928","klimarettend","Kreis",4,4,2,4,NA
"929","sozial","Kreditscores",4,4,2,4,NA
"930","elektrisch","Tor",4,4,NA,NA,NA
"931","neu","Regelung",4,4,NA,NA,NA
"932","neu","Konzept",4,4,1,NA,NA
"933","min","Stadt",4,2,2,3,1
"934","feucht","Traum",4,1,2,1,NA
"935","dare","you",4,4,NA,NA,NA
"936","FreieMedie","kostenlos",4,1,NA,NA,3
"937","Zukunft","unser",4,3,NA,NA,1
"938","wahr","Plan",4,4,NA,1,NA
"939","lang","Weg",4,4,NA,NA,NA
"940","hinlänglich","bekennen",4,4,NA,NA,NA
"941","elektronisch","Identität",4,4,NA,NA,NA
"942","angeblich","unmittelbar",4,4,1,NA,NA
"943","unmittelbar","bevorstehend",4,4,1,NA,NA
"944","klein","Rahmen",4,4,1,NA,NA
"945","deutsch","Untertitel",4,1,NA,1,2
"946","negativ","Auswirkung",4,2,NA,1,3
"947","Leben","neu",4,1,1,4,NA
"948","smaren","'",4,1,NA,4,NA
"949","S-","urveillanc",4,1,NA,4,NA
"950","trendig","neu",4,4,NA,1,NA
"951","alternativ","Medium",4,1,2,1,NA
"952","neu","normal",4,1,3,NA,NA
"953","ander","Seite",4,1,NA,NA,3
"954","oronialisiert","Wahnsinn",4,2,NA,2,NA
"955","💎co[","ronialisiert",4,1,NA,1,2
"956","ist‼","️",4,1,NA,3,NA
"957","Stadt","Teil",4,4,1,NA,NA
"958","wichtig","Bestandteil",4,1,NA,1,2
"959","westlich","Land",4,1,NA,2,1
"960","Stadt","planen",4,2,1,1,NA
"961","ganz","Bericht",4,1,NA,1,2
"962","Grund|Gründen","Abriegelung",4,4,NA,NA,NA
"963","Welt","ähnlich",4,4,NA,NA,NA
"964","ähnlich","Maßnahme",4,4,NA,NA,NA
"965","französisch","Behörde",4,4,NA,NA,NA
"966","Behörde","grün",4,4,NA,NA,NA
"967","bestimmt","Inlandsflug",4,4,NA,NA,NA
"968","betreffend","Strecke",4,4,NA,NA,NA
"969","französisch","Öffentlichkeit",4,4,NA,NA,NA
"970","neu","Beschränkung",4,4,NA,NA,NA
"971","ähnlich","Verbot",4,4,NA,NA,NA
"972","Verbot","unweigerlich",4,4,NA,NA,NA
"973","beispiellos","global",4,4,NA,NA,NA
"974","Reise|Reisen","stark",4,4,NA,NA,NA
"975","Zone","gezielt",4,4,NA,NA,NA
"976","gut","Leben",4,1,NA,3,NA
"977","übertragen","Krankheit",4,NA,1,NA,3
"978","weit","New",4,NA,3,NA,1
"979","gekannt","Versklavung",4,NA,4,NA,NA
"980","Versklavung","einzuläut",4,NA,4,NA,NA
"981","berühmt","Satz",4,NA,2,NA,2
"982","Trojanisch","Pferd",4,NA,4,NA,NA
"983","wirksam","Maßnahme",4,NA,4,NA,NA
"984","eigen","Garten",4,NA,1,NA,3
"985","faschistisch","Maßnahme",4,NA,4,NA,NA
"986","eigentlich","Problem",4,NA,1,NA,3
"987","europäisch","Land",4,NA,2,NA,2
"988","Mehr","kostenfrei",4,NA,2,1,1
"989","hoch","Wahrscheinlichkeit",4,NA,2,NA,2
"990","implantiert","Chi",4,NA,1,3,NA
"991","früh","Tag",4,NA,4,NA,NA
"992","Einsatz","kommend",4,NA,4,NA,NA
"993","kommend","Rhetorik",4,NA,4,NA,NA
"994","gesamt","Welt",4,NA,1,3,NA
"995","Freie","verbieten",4,NA,4,NA,NA
"996","Produkt","➡️",4,NA,2,1,1
"997","@blaupausetv","〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️",4,NA,1,1,2
"998","rekordverdächtig","Hitzewelle",4,NA,4,NA,NA
"999","öffentlich","Veranstaltung",4,NA,4,NA,NA
"1000","hoch","Hitze",4,NA,4,NA,NA
"1001","Einschränkung","wütend",4,NA,4,NA,NA
"1002","kommend","Bürgerkrieg",4,NA,4,NA,NA
"1003","neu","Klima",4,NA,3,NA,1
"1004","richtig","Schluß",4,NA,3,NA,1
"1005","neu","Phänomen",4,NA,3,1,NA
"1006","nah","Pandemie",4,NA,3,NA,1
"1007","weit","Zwangsmaßnahmen",4,NA,4,NA,NA
"1008","gläsern","Untertan",4,NA,4,NA,NA
"1009","klein","Mann",4,NA,3,1,NA
"1010","groß","Lüge",4,NA,4,NA,NA
"1011","sozial","Kontakt",4,NA,2,1,1
"1012","gut","Freund",4,NA,2,1,1
"1013","aktuell","Naturkatastrophe",4,NA,4,NA,NA
"1014","extrem","Wetterlage",4,NA,4,NA,NA
"1015","Wetterlage","global",4,NA,4,NA,NA
"1016","weit","Meldung",4,NA,4,NA,NA
"1017","menschenfeindlich","Programm",4,NA,4,NA,NA
"1018","Gewalt","Nahrungsmittelknappheit",4,NA,4,NA,NA
"1019","erheblich","Verteuerung",4,NA,4,NA,NA
"1020","entstehend","knapp",4,NA,4,NA,NA
"1021","knapp","Nahrungsmittel",4,NA,4,NA,NA
"1022","absichtlich","Problem",4,NA,4,NA,NA
"1023","Jahr","Zeit",4,NA,4,NA,NA
"1024","ganz","Impftot",4,NA,4,NA,NA
"1025","immens","Schaden",4,NA,4,NA,NA
"1026","buchstäblich","Eiltempi",4,NA,4,NA,NA
"1027","nach","angeblich",4,NA,4,NA,NA
"1028","britisch","Königshaus",4,NA,2,NA,2
"1029","neu","Lockdowns",4,NA,4,NA,NA
"1030","digital","Paß",4,NA,2,2,NA
"1031","unsichtbar","Feind",4,NA,2,2,NA
"1032","befeuert","umstritten",4,NA,4,NA,NA
"1033","e","Propaganda",4,NA,4,NA,NA
"1034","wichtig","Information",4,NA,2,NA,2
"1035","gesundheitlich","Grund|Gründen",4,NA,1,1,2
"1036","Emission","produziert",4,NA,4,NA,NA
"1037","einzeln","Konsumgüter",4,NA,4,NA,NA
"1038","schlecht","Erfolgschance",4,NA,4,NA,NA
"1039","kurz","Erinnerung",4,NA,4,NA,NA
"1040","Ausstoß","letzt",4,NA,4,NA,NA
"1041","alt","Niveau",4,NA,4,NA,NA
"1042","nah","Cou",4,NA,4,NA,NA
"1043","voll","Programm",4,NA,4,NA,NA
"1044","nah","Eiszeit",4,NA,4,NA,NA
"1045","verpflichtend","Nutzung",4,NA,4,NA,NA
"1046","gesellschaftlich","Teilhabe",4,NA,3,1,NA
"1047","aktuell","Studie",4,NA,3,NA,1
"1048","hoch","Inflation",4,NA,1,NA,3
"1049","gut","überlegen",4,NA,4,NA,NA
"1050","sächsisch","Ministerpräsident",4,NA,4,NA,NA
"1051","übrig","Land",4,NA,4,NA,NA
"1052","gesamt","Zeitplan",4,NA,4,NA,NA
"1053","jahrelang","Lockdown",4,NA,4,NA,NA
"1054","wiederkehrend","zeitweise",4,NA,4,NA,NA
"1055","zeitweise","Öffnung",4,NA,4,NA,NA
"1056","Mittelstand","komplett",4,NA,4,NA,NA
"1057","klein","Laden",4,NA,4,NA,NA
"1058","nah","Mutationsvariante",4,NA,4,NA,NA
"1059","langersehnt","Impfung",4,NA,4,NA,NA
"1060","integriert","Funkchips",4,NA,4,NA,NA
"1061","ultimativ","Rettung",4,NA,4,NA,NA
"1062","ursprünglich","Plan",4,NA,4,NA,NA
"1063","verändert","Gegebenheit",4,NA,4,NA,NA
"1064","hanebüchen","Grund",4,NA,4,NA,NA
"1065","Milliarde","Tonne",4,NA,4,NA,NA
